timestep,cumulative_active_nodes,percent_activated,reward,algorithm,trial
13,1957,81.1881188118812,244.85664963295653,dqn,1
14,2122,81.68316831683168,246.05947516457923,dqn,1
15,2280,78.21782178217822,236.90417608897442,dqn,1
16,2434,76.23762376237624,230.71346712850107,dqn,1
17,2596,80.19801980198021,240.76667453645632,dqn,1
18,2758,80.19801980198021,241.92700359868985,dqn,1
19,2921,80.6930693069307,245.91414805490962,dqn,1
20,3079,78.21782178217822,239.70940224006895,dqn,1
21,3237,78.21782178217822,236.97471099912912,dqn,1
22,3395,78.21782178217822,231.63165424084718,dqn,1
23,3564,83.66336633663366,250.92097808253413,dqn,1
24,3719,76.73267326732673,232.04198526642452,dqn,1
25,3881,80.19801980198021,242.8546961220538,dqn,1
26,4039,78.21782178217822,237.41442086735404,dqn,1
27,4202,80.6930693069307,244.1831956829826,dqn,1
28,4363,79.70297029702971,239.37144708052293,dqn,1
29,4520,77.72277227722772,234.54079853749315,dqn,1
30,4682,80.19801980198021,241.68536209028284,dqn,1
1,80,39.603960396039604,120.21013658782289,cdsqn,1
2,206,62.37623762376238,187.73616439917723,cdsqn,1
3,351,71.78217821782178,214.72626709126746,cdsqn,1
4,500,73.76237623762376,222.73208257557175,cdsqn,1
5,652,75.24752475247524,227.70034325449615,cdsqn,1
6,811,78.71287128712872,236.03848497501548,cdsqn,1
7,960,73.76237623762376,224.188424996044,cdsqn,1
8,1122,80.19801980198021,244.0477787616193,cdsqn,1
9,1278,77.22772277227723,231.3487277145068,cdsqn,1
10,1440,80.19801980198021,243.78152856906095,cdsqn,1
11,1593,75.74257425742574,231.59410070814198,cdsqn,1
12,1740,72.77227722772277,216.50376778441515,cdsqn,1
13,1897,77.72277227722772,232.55730351179673,cdsqn,1
14,2058,79.70297029702971,239.15784811153668,cdsqn,1
15,2218,79.20792079207921,237.38916515237977,cdsqn,1
16,2375,77.72277227722772,234.53531407044787,cdsqn,1
17,2532,77.72277227722772,235.26787986398955,cdsqn,1
18,2685,75.74257425742574,230.84518554410883,cdsqn,1
19,2841,77.22772277227723,231.61346776889528,cdsqn,1
20,2996,76.73267326732673,230.43139304723903,cdsqn,1
21,3158,80.19801980198021,241.52855337430833,cdsqn,1
22,3331,85.64356435643565,259.3060629337156,cdsqn,1
23,3490,78.71287128712872,237.10228490821265,cdsqn,1
24,3652,80.19801980198021,239.17636359412705,cdsqn,1
25,3807,76.73267326732673,229.26712486095727,cdsqn,1
26,3968,79.70297029702971,240.18387944807637,cdsqn,1
27,4131,80.6930693069307,240.44680479368688,cdsqn,1
28,4291,79.20792079207921,236.03354473625944,cdsqn,1
29,4456,81.68316831683168,245.24672032053857,cdsqn,1
30,4618,80.19801980198021,240.33129121989887,cdsqn,1
1,117,57.920792079207914,174.6798873642213,whittle,1
2,263,72.27722772277228,221.63051940102426,whittle,1
3,416,75.74257425742574,229.54291072434137,whittle,1
4,577,79.70297029702971,238.29011419504405,whittle,1
5,732,76.73267326732673,227.54812538243633,whittle,1
6,886,76.23762376237624,229.201591673075,whittle,1
7,1038,75.24752475247524,227.03227441926347,whittle,1
8,1199,79.70297029702971,235.38683396888882,whittle,1
9,1358,78.71287128712872,236.23881969182287,whittle,1
10,1514,77.22772277227723,231.39281927293453,whittle,1
11,1667,75.74257425742574,225.40743874846385,whittle,1
12,1836,83.66336633663366,249.4531283186623,whittle,1
13,2002,82.17821782178217,245.6668482785596,whittle,1
14,2169,82.67326732673267,249.14120941116815,whittle,1
15,2334,81.68316831683168,243.99302022224032,whittle,1
16,2491,77.72277227722772,232.5810042917322,whittle,1
17,2646,76.73267326732673,227.68889741738647,whittle,1
18,2811,81.68316831683168,247.25126237402398,whittle,1
19,2960,73.76237623762376,220.88214810627122,whittle,1
20,3117,77.72277227722772,232.86324690554378,whittle,1
21,3282,81.68316831683168,245.91764162457036,whittle,1
22,3440,78.21782178217822,232.0664346433464,whittle,1
23,3605,81.68316831683168,245.34103567689303,whittle,1
24,3775,84.15841584158416,251.06983225069746,whittle,1
25,3928,75.74257425742574,227.72499009164096,whittle,1
26,4074,72.27722772277228,214.9268059402501,whittle,1
27,4236,80.19801980198021,242.8076134170282,whittle,1
28,4387,74.75247524752476,225.13960682865152,whittle,1
29,4539,75.24752475247524,225.2983445840349,whittle,1
30,4690,74.75247524752476,224.12768536218104,whittle,1
1,108,53.46534653465347,160.73637573781556,random,1
2,246,68.31683168316832,204.74684632886357,random,1
3,392,72.27722772277228,216.95058981686321,random,1
4,546,76.23762376237624,226.58670979400404,random,1
5,698,75.24752475247524,224.46680779013587,random,1
6,862,81.1881188118812,242.65547018604659,random,1
7,1024,80.19801980198021,238.32920912444538,random,1
8,1178,76.23762376237624,229.36552111894173,random,1
9,1332,76.23762376237624,227.97652549666952,random,1
10,1486,76.23762376237624,229.64997771157923,random,1
11,1629,70.79207920792079,211.56555088826934,random,1
12,1778,73.76237623762376,221.91874155657223,random,1
13,1936,78.21782178217822,238.24911874108867,random,1
14,2091,76.73267326732673,232.89660245784802,random,1
15,2237,72.27722772277228,217.42624455070498,random,1
16,2391,76.23762376237624,231.53881841727306,random,1
17,2544,75.74257425742574,228.91913766060065,random,1
18,2700,77.22772277227723,232.46757648951973,random,1
19,2854,76.23762376237624,230.22627982976405,random,1
20,2998,71.28712871287128,213.88476525525076,random,1
21,3145,72.77227722772277,220.12062949298033,random,1
22,3292,72.77227722772277,219.75351319361687,random,1
23,3430,68.31683168316832,206.57637186182757,random,1
24,3583,75.74257425742574,224.96455537346733,random,1
25,3738,76.73267326732673,231.4916111726653,random,1
26,3895,77.72277227722772,235.3044650147844,random,1
27,4044,73.76237623762376,221.3108170429832,random,1
28,4204,79.20792079207921,239.5782342761375,random,1
29,4360,77.22772277227723,230.26024344175377,random,1
30,4522,80.19801980198021,238.55830036066112,random,1
1,111,54.95049504950495,166.55739713609586,dqn,2
2,241,64.35643564356435,196.03196632720977,dqn,2
3,392,74.75247524752476,227.02250698998643,dqn,2
4,543,74.75247524752476,225.547735277198,dqn,2
5,687,71.28712871287128,217.1243361670259,dqn,2
6,839,75.24752475247524,227.01472971365297,dqn,2
7,998,78.71287128712872,238.08288726270447,dqn,2
8,1154,77.22772277227723,231.40975610274378,dqn,2
9,1309,76.73267326732673,230.0645772214458,dqn,2
10,1474,81.68316831683168,244.3730811980113,dqn,2
11,1637,80.6930693069307,241.6585584775106,dqn,2
12,1801,81.1881188118812,245.8880221482069,dqn,2
13,1963,80.19801980198021,240.94756354085436,dqn,2
14,2126,80.6930693069307,245.07106119256696,dqn,2
15,2284,78.21782178217822,236.99225932775101,dqn,2
16,2447,80.6930693069307,243.78519807353294,dqn,2
17,2608,79.70297029702971,243.46661186580548,dqn,2
18,2764,77.22772277227723,236.68303748747155,dqn,2
19,2922,78.21782178217822,236.01685895621782,dqn,2
20,3054,65.34653465346535,200.9225057778222,dqn,2
21,3203,73.76237623762376,224.2324171739757,dqn,2
22,3349,72.27722772277228,215.3321240602281,dqn,2
23,3503,76.23762376237624,228.0285364362115,dqn,2
24,3663,79.20792079207921,234.27068847693656,dqn,2
25,3819,77.22772277227723,231.75721033296983,dqn,2
26,3966,72.77227722772277,220.88814889797465,dqn,2
27,4121,76.73267326732673,232.5424813062473,dqn,2
28,4279,78.21782178217822,237.43243209927746,dqn,2
29,4435,77.22772277227723,233.83852204808093,dqn,2
30,4583,73.26732673267327,220.41321219501856,dqn,2
1,91,45.04950495049505,137.78904879201625,cdsqn,2
2,232,69.80198019801979,209.27538043811603,cdsqn,2
3,389,77.72277227722772,233.26230341575982,cdsqn,2
4,554,81.68316831683168,244.67276535228316,cdsqn,2
5,719,81.68316831683168,248.25652144954702,cdsqn,2
6,869,74.25742574257426,224.02177558745217,cdsqn,2
7,1019,74.25742574257426,224.3792413873613,cdsqn,2
8,1164,71.78217821782178,215.291202257818,cdsqn,2
9,1313,73.76237623762376,221.28707957438246,cdsqn,2
10,1466,75.74257425742574,227.60342778834047,cdsqn,2
11,1621,76.73267326732673,230.7488522956069,cdsqn,2
12,1776,76.73267326732673,231.64418849884942,cdsqn,2
13,1930,76.23762376237624,230.42714445603792,cdsqn,2
14,2088,78.21782178217822,235.9318544900484,cdsqn,2
15,2246,78.21782178217822,234.1844398286996,cdsqn,2
16,2405,78.71287128712872,238.1495375828634,cdsqn,2
17,2562,77.72277227722772,236.22620003800267,cdsqn,2
18,2712,74.25742574257426,223.1069923782363,cdsqn,2
19,2865,75.74257425742574,228.73338986804958,cdsqn,2
20,3024,78.71287128712872,235.8511539959859,cdsqn,2
21,3177,75.74257425742574,227.95292535171333,cdsqn,2
22,3327,74.25742574257426,221.39384978325404,cdsqn,2
23,3481,76.23762376237624,228.18811018054805,cdsqn,2
24,3638,77.72277227722772,234.89232795871663,cdsqn,2
25,3787,73.76237623762376,224.31112037357641,cdsqn,2
26,3940,75.74257425742574,228.46740931970544,cdsqn,2
27,4094,76.23762376237624,229.26006934934372,cdsqn,2
28,4253,78.71287128712872,236.78577235953716,cdsqn,2
29,4409,77.22772277227723,231.66915732538214,cdsqn,2
30,4561,75.24752475247524,227.07081841890258,cdsqn,2
1,95,47.02970297029702,137.38111719205173,whittle,2
2,235,69.3069306930693,204.24986437407696,whittle,2
3,388,75.74257425742574,227.0231788924611,whittle,2
4,549,79.70297029702971,239.6317388645603,whittle,2
5,718,83.66336633663366,251.5905009554621,whittle,2
6,875,77.72277227722772,233.2866840236655,whittle,2
7,1037,80.19801980198021,240.3843842841617,whittle,2
8,1192,76.73267326732673,230.7233839156178,whittle,2
9,1355,80.6930693069307,239.86313948870952,whittle,2
10,1520,81.68316831683168,246.2385523648534,whittle,2
11,1677,77.72277227722772,232.0365016022925,whittle,2
12,1832,76.73267326732673,228.9182685896725,whittle,2
13,1987,76.73267326732673,228.81492975489516,whittle,2
14,2136,73.76237623762376,220.5314565939538,whittle,2
15,2292,77.22772277227723,232.65222103732802,whittle,2
16,2446,76.23762376237624,226.84319251324928,whittle,2
17,2603,77.72277227722772,232.021459719988,whittle,2
18,2764,79.70297029702971,236.45046411771017,whittle,2
19,2933,83.66336633663366,250.70734952849463,whittle,2
20,3092,78.71287128712872,235.93800174752866,whittle,2
21,3247,76.73267326732673,230.5363770576885,whittle,2
22,3403,77.22772277227723,230.4176248845486,whittle,2
23,3565,80.19801980198021,242.1471199914499,whittle,2
24,3722,77.72277227722772,236.00452491837189,whittle,2
25,3876,76.23762376237624,228.9743770709969,whittle,2
26,4028,75.24752475247524,226.62403479181486,whittle,2
27,4196,83.16831683168317,249.27896190451543,whittle,2
28,4354,78.21782178217822,236.4586769914727,whittle,2
29,4517,80.6930693069307,241.06938245503753,whittle,2
30,4680,80.6930693069307,246.6383660269283,whittle,2
1,106,52.475247524752476,155.23321002238606,random,2
2,232,62.37623762376238,185.7269314081761,random,2
3,378,72.27722772277228,216.18756459871196,random,2
4,529,74.75247524752476,222.86941442349297,random,2
5,681,75.24752475247524,224.84831412317965,random,2
6,835,76.23762376237624,229.17001039503694,random,2
7,978,70.79207920792079,215.07680589898214,random,2
8,1128,74.25742574257426,225.60285371203605,random,2
9,1284,77.22772277227723,232.34393039099342,random,2
10,1445,79.70297029702971,240.75908664908056,random,2
11,1604,78.71287128712872,235.66838721032966,random,2
12,1760,77.22772277227723,231.77079157351557,random,2
13,1923,80.6930693069307,245.8339005281356,random,2
14,2083,79.20792079207921,240.8599758226631,random,2
15,2235,75.24752475247524,227.23512980418022,random,2
16,2388,75.74257425742574,230.28175826463843,random,2
17,2543,76.73267326732673,233.05472288710155,random,2
18,2701,78.21782178217822,234.7431276151268,random,2
19,2849,73.26732673267327,222.3975404074548,random,2
20,3011,80.19801980198021,243.38597321458474,random,2
21,3160,73.76237623762376,220.54683621486643,random,2
22,3316,77.22772277227723,233.5126903650186,random,2
23,3474,78.21782178217822,237.48697027464172,random,2
24,3642,83.16831683168317,251.87003686494836,random,2
25,3795,75.74257425742574,228.34270435378068,random,2
26,3954,78.71287128712872,237.8249472172215,random,2
27,4114,79.20792079207921,238.71206483058972,random,2
28,4273,78.71287128712872,238.4880871156819,random,2
29,4426,75.74257425742574,225.94246933040355,random,2
30,4578,75.24752475247524,224.2041488266919,random,2
1,111,54.95049504950495,168.24076149523373,dqn,3
2,246,66.83168316831683,198.5058474248835,dqn,3
3,402,77.22772277227723,232.26067139613812,dqn,3
4,569,82.67326732673267,248.03754974695948,dqn,3
5,721,75.24752475247524,228.62097326953028,dqn,3
6,872,74.75247524752476,226.29948510765044,dqn,3
7,1022,74.25742574257426,223.28720679601093,dqn,3
8,1179,77.72277227722772,234.8588251432045,dqn,3
9,1333,76.23762376237624,228.11290871004792,dqn,3
10,1491,78.21782178217822,237.40737290606896,dqn,3
11,1651,79.20792079207921,240.7722669843079,dqn,3
12,1805,76.23762376237624,231.7321386927766,dqn,3
13,1959,76.23762376237624,229.93823363828753,dqn,3
14,2125,82.17821782178217,248.22273228677253,dqn,3
15,2283,78.21782178217822,237.6711611284924,dqn,3
16,2443,79.20792079207921,239.58447346527382,dqn,3
17,2601,78.21782178217822,231.43759613867863,dqn,3
18,2761,79.20792079207921,236.06645871033058,dqn,3
19,2917,77.22772277227723,233.90196733062842,dqn,3
20,3069,75.24752475247524,226.0256914167864,dqn,3
21,3231,80.19801980198021,241.15769837839673,dqn,3
22,3389,78.21782178217822,234.54501997924376,dqn,3
23,3552,80.6930693069307,241.10294078945327,dqn,3
24,3713,79.70297029702971,241.37133343884824,dqn,3
25,3883,84.15841584158416,255.21466384435473,dqn,3
26,4041,78.21782178217822,235.12979699873586,dqn,3
27,4197,77.22772277227723,230.28102553679247,dqn,3
28,4349,75.24752475247524,224.40003941264894,dqn,3
29,4510,79.70297029702971,238.53854728555856,dqn,3
30,4669,78.71287128712872,237.33153120909788,dqn,3
1,119,58.91089108910891,178.57461439576156,cdsqn,3
2,267,73.26732673267327,219.96169934659295,cdsqn,3
3,415,73.26732673267327,217.6798282306048,cdsqn,3
4,572,77.72277227722772,234.82077646793698,cdsqn,3
5,724,75.24752475247524,227.53622642060063,cdsqn,3
6,880,77.22772277227723,235.53655653987366,cdsqn,3
7,1037,77.72277227722772,236.39539915027532,cdsqn,3
8,1206,83.66336633663366,251.7218995559032,cdsqn,3
9,1352,72.27722772277228,218.4943033482703,cdsqn,3
10,1509,77.72277227722772,235.11438276395458,cdsqn,3
11,1663,76.23762376237624,228.955211777535,cdsqn,3
12,1810,72.77227722772277,219.37090841818724,cdsqn,3
13,1960,74.25742574257426,223.77531879138178,cdsqn,3
14,2107,72.77227722772277,218.9495358123561,cdsqn,3
15,2251,71.28712871287128,217.5036717152346,cdsqn,3
16,2401,74.25742574257426,222.54088960996862,cdsqn,3
17,2554,75.74257425742574,228.4428048487048,cdsqn,3
18,2709,76.73267326732673,230.87062342523097,cdsqn,3
19,2863,76.23762376237624,228.645891896477,cdsqn,3
20,2999,67.32673267326733,202.43275591826207,cdsqn,3
21,3137,68.31683168316832,204.4429680742269,cdsqn,3
22,3291,76.23762376237624,231.8710577159213,cdsqn,3
23,3450,78.71287128712872,240.42330334416513,cdsqn,3
24,3601,74.75247524752476,222.90201168566546,cdsqn,3
25,3773,85.14851485148515,254.9556511468555,cdsqn,3
26,3945,85.14851485148515,254.9892721544039,cdsqn,3
27,4110,81.68316831683168,245.55447616612292,cdsqn,3
28,4280,84.15841584158416,254.6717140910624,cdsqn,3
29,4437,77.72277227722772,234.24166494889667,cdsqn,3
30,4590,75.74257425742574,225.85193443734215,cdsqn,3
1,95,47.02970297029702,136.3037083345303,whittle,3
2,228,65.84158415841584,197.2412417498671,whittle,3
3,378,74.25742574257426,224.4429434074344,whittle,3
4,539,79.70297029702971,237.3366686281144,whittle,3
5,693,76.23762376237624,230.6915140086122,whittle,3
6,853,79.20792079207921,239.28766826417748,whittle,3
7,1014,79.70297029702971,237.63674264518735,whittle,3
8,1181,82.67326732673267,248.65351404029875,whittle,3
9,1349,83.16831683168317,249.61587216813373,whittle,3
10,1519,84.15841584158416,254.54439585765613,whittle,3
11,1680,79.70297029702971,238.7216079362597,whittle,3
12,1850,84.15841584158416,253.48239235774915,whittle,3
13,2019,83.66336633663366,253.5089674106341,whittle,3
14,2172,75.74257425742574,227.3568359418178,whittle,3
15,2323,74.75247524752476,223.80450772014535,whittle,3
16,2481,78.21782178217822,232.56132172688933,whittle,3
17,2633,75.24752475247524,225.53707096477916,whittle,3
18,2788,76.73267326732673,229.65362387542427,whittle,3
19,2937,73.76237623762376,219.901802724183,whittle,3
20,3087,74.25742574257426,222.0758596811142,whittle,3
21,3238,74.75247524752476,224.68270595618617,whittle,3
22,3389,74.75247524752476,224.15736738448942,whittle,3
23,3541,75.24752475247524,220.33287601808675,whittle,3
24,3698,77.72277227722772,232.69728028542053,whittle,3
25,3862,81.1881188118812,245.56476778777943,whittle,3
26,4012,74.25742574257426,223.81866752957944,whittle,3
27,4164,75.24752475247524,226.88631992884345,whittle,3
28,4319,76.73267326732673,232.36753427932652,whittle,3
29,4483,81.1881188118812,245.1329752841115,whittle,3
30,4652,83.66336633663366,252.7313998022641,whittle,3
1,81,40.099009900990104,122.31236563767638,random,3
2,201,59.4059405940594,180.02293214559205,random,3
3,348,72.77227722772277,219.25379441806732,random,3
4,500,75.24752475247524,227.36265999209868,random,3
5,648,73.26732673267327,219.34391557175607,random,3
6,810,80.19801980198021,237.57262118248977,random,3
7,963,75.74257425742574,223.90491057815868,random,3
8,1118,76.73267326732673,228.83944397648503,random,3
9,1270,75.24752475247524,227.69678439177076,random,3
10,1425,76.73267326732673,231.31915520167536,random,3
11,1586,79.70297029702971,237.60657106426783,random,3
12,1747,79.70297029702971,237.35991685878219,random,3
13,1904,77.72277227722772,232.67234673999536,random,3
14,2064,79.20792079207921,238.7741617991334,random,3
15,2222,78.21782178217822,235.6080396596258,random,3
16,2371,73.76237623762376,223.9387284741363,random,3
17,2525,76.23762376237624,230.12575601290771,random,3
18,2678,75.74257425742574,226.57258031535247,random,3
19,2827,73.76237623762376,220.74842269899537,random,3
20,2974,72.77227722772277,220.63976936300494,random,3
21,3125,74.75247524752476,225.41928340262226,random,3
22,3270,71.78217821782178,212.50438510116297,random,3
23,3426,77.22772277227723,231.96520381598305,random,3
24,3572,72.27722772277228,212.56849051603578,random,3
25,3716,71.28712871287128,213.2935702936264,random,3
26,3861,71.78217821782178,215.21708079134828,random,3
27,4016,76.73267326732673,226.95919190329334,random,3
28,4181,81.68316831683168,243.91405910235923,random,3
29,4333,75.24752475247524,224.32265538889783,random,3
30,4496,80.6930693069307,241.58305691804057,random,3
1,112,55.44554455445545,165.42222271622043,dqn,4
2,254,70.29702970297029,212.12257602735767,dqn,4
3,392,68.31683168316832,205.56511875783298,dqn,4
4,546,76.23762376237624,227.1355964389178,dqn,4
5,715,83.66336633663366,251.48248549725267,dqn,4
6,886,84.65346534653465,256.8841723502467,dqn,4
7,1061,86.63366336633663,262.2747841247288,dqn,4
8,1236,86.63366336633663,263.1166483773637,dqn,4
9,1410,86.13861386138613,259.7463613326438,dqn,4
10,1572,80.19801980198021,240.43479580419526,dqn,4
11,1738,82.17821782178217,245.97716265145743,dqn,4
12,1898,79.20792079207921,240.00641175855856,dqn,4
13,2064,82.17821782178217,247.68048014830813,dqn,4
14,2223,78.71287128712872,237.4736024370802,dqn,4
15,2387,81.1881188118812,245.1145669070726,dqn,4
16,2543,77.22772277227723,231.65546432119473,dqn,4
17,2691,73.26732673267327,218.0688887361111,dqn,4
18,2842,74.75247524752476,226.32501695828145,dqn,4
19,3004,80.19801980198021,240.12969408063933,dqn,4
20,3169,81.68316831683168,246.42101031642946,dqn,4
21,3328,78.71287128712872,235.62406678864525,dqn,4
22,3479,74.75247524752476,225.29204461783263,dqn,4
23,3633,76.23762376237624,234.67167998447687,dqn,4
24,3779,72.27722772277228,218.95216674939186,dqn,4
25,3928,73.76237623762376,224.85444367990732,dqn,4
26,4083,76.73267326732673,232.9665103174029,dqn,4
27,4241,78.21782178217822,238.66704079517368,dqn,4
28,4401,79.20792079207921,238.14398594652914,dqn,4
29,4567,82.17821782178217,248.54326764702685,dqn,4
30,4733,82.17821782178217,246.26253702591865,dqn,4
1,107,52.97029702970298,157.08692469267743,cdsqn,4
2,249,70.29702970297029,209.7091512387559,cdsqn,4
3,398,73.76237623762376,219.65726489919584,cdsqn,4
4,553,76.73267326732673,232.5589858312468,cdsqn,4
5,701,73.26732673267327,221.4027211672909,cdsqn,4
6,849,73.26732673267327,220.48630966939348,cdsqn,4
7,1008,78.71287128712872,238.89992477647723,cdsqn,4
8,1168,79.20792079207921,240.38131882743087,cdsqn,4
9,1323,76.73267326732673,232.23365372390168,cdsqn,4
10,1480,77.72277227722772,233.97940499356636,cdsqn,4
