timestep,cumulative_active_nodes,percent_activated,reward,algorithm,trial
12,1789,76.73267326732673,234.38150005650525,cdsqn,2
13,1947,78.21782178217822,241.39738543620564,cdsqn,2
14,2109,80.19801980198021,246.37655083134302,cdsqn,2
15,2269,79.20792079207921,242.4871529811628,cdsqn,2
16,2425,77.22772277227723,237.02880395228004,cdsqn,2
17,2582,77.72277227722772,236.76000062770325,cdsqn,2
18,2743,79.70297029702971,242.05712547871818,cdsqn,2
19,2906,80.6930693069307,248.1205832128011,cdsqn,2
20,3061,76.73267326732673,236.44283249718742,cdsqn,2
1,88,43.56435643564357,135.74282374219942,whittle,2
2,224,67.32673267326733,208.46306677559534,whittle,2
3,363,68.8118811881188,212.32219706898633,whittle,2
4,505,70.29702970297029,211.85527950226108,whittle,2
5,653,73.26732673267327,221.61076896467773,whittle,2
6,803,74.25742574257426,225.61407143809828,whittle,2
7,961,78.21782178217822,238.1402076153742,whittle,2
8,1115,76.23762376237624,232.8503473309755,whittle,2
9,1255,69.3069306930693,215.47788507962525,whittle,2
10,1409,76.23762376237624,234.36702878452726,whittle,2
11,1568,78.71287128712872,239.2148197057675,whittle,2
12,1720,75.24752475247524,232.4783665746092,whittle,2
13,1878,78.21782178217822,241.59160499137005,whittle,2
14,2036,78.21782178217822,239.14213035320358,whittle,2
15,2188,75.24752475247524,232.13579452623281,whittle,2
16,2340,75.24752475247524,230.1207905699955,whittle,2
17,2492,75.24752475247524,232.4506741957978,whittle,2
18,2649,77.72277227722772,239.79742048296737,whittle,2
19,2801,75.24752475247524,233.4884593472989,whittle,2
20,2961,79.20792079207921,241.8774503930352,whittle,2
1,110,54.45544554455446,165.8588176146242,random,2
2,241,64.85148514851485,198.24929139317075,random,2
3,377,67.32673267326733,209.29450455047555,random,2
4,531,76.23762376237624,235.70007254828772,random,2
5,682,74.75247524752476,231.41110323894273,random,2
6,832,74.25742574257426,226.29188851861352,random,2
7,988,77.22772277227723,236.06410423624854,random,2
8,1143,76.73267326732673,234.67019059259295,random,2
9,1286,70.79207920792079,220.37940241123744,random,2
10,1438,75.24752475247524,231.57919294933038,random,2
11,1592,76.23762376237624,234.30874525892432,random,2
12,1754,80.19801980198021,243.96810303047408,random,2
13,1902,73.26732673267327,221.45808691708393,random,2
14,2053,74.75247524752476,224.92147207984317,random,2
15,2205,75.24752475247524,228.35105679827362,random,2
16,2352,72.77227722772277,223.2047659171596,random,2
17,2506,76.23762376237624,232.6488324916886,random,2
18,2647,69.80198019801979,213.25780016484302,random,2
19,2796,73.76237623762376,227.60720008874068,random,2
20,2942,72.27722772277228,225.15182340106003,random,2
1,100,49.504950495049506,148.46001220161673,dqn,3
2,223,60.89108910891089,188.1683608157539,dqn,3
3,360,67.82178217821783,206.82264645036804,dqn,3
4,509,73.76237623762376,228.69160924662944,dqn,3
5,657,73.26732673267327,225.7216876302682,dqn,3
6,817,79.20792079207921,243.7333615738599,dqn,3
7,980,80.6930693069307,248.59531602674122,dqn,3
8,1139,78.71287128712872,241.43858534625224,dqn,3
9,1305,82.17821782178217,255.81346509852222,dqn,3
10,1478,85.64356435643565,264.12470460743623,dqn,3
11,1641,80.6930693069307,247.62225564159957,dqn,3
12,1799,78.21782178217822,236.697247689131,dqn,3
13,1965,82.17821782178217,248.74685463701059,dqn,3
14,2125,79.20792079207921,243.971832644211,dqn,3
15,2278,75.74257425742574,234.0189913486624,dqn,3
16,2437,78.71287128712872,243.95496839450357,dqn,3
17,2598,79.70297029702971,244.28692848992233,dqn,3
18,2756,78.21782178217822,241.39144255569997,dqn,3
19,2914,78.21782178217822,239.77329137057097,dqn,3
20,3081,82.67326732673267,252.71975802084776,dqn,3
1,109,53.960396039603964,160.48599428387595,cdsqn,3
2,245,67.32673267326733,204.98365662616814,cdsqn,3
3,386,69.80198019801979,213.79981973359176,cdsqn,3
4,535,73.76237623762376,224.23025485117816,cdsqn,3
5,692,77.72277227722772,237.07505369602669,cdsqn,3
6,845,75.74257425742574,232.79617246546428,cdsqn,3
7,998,75.74257425742574,230.37835559737675,cdsqn,3
8,1156,78.21782178217822,242.2800578573138,cdsqn,3
9,1312,77.22772277227723,236.2919619440959,cdsqn,3
10,1450,68.31683168316832,206.776128213014,cdsqn,3
11,1604,76.23762376237624,234.42187788379175,cdsqn,3
12,1759,76.73267326732673,236.42067645211864,cdsqn,3
13,1906,72.77227722772277,225.15718911483103,cdsqn,3
14,2055,73.76237623762376,227.10121074415554,cdsqn,3
15,2209,76.23762376237624,234.11236566319047,cdsqn,3
16,2377,83.16831683168317,255.18666981705644,cdsqn,3
17,2536,78.71287128712872,242.2054603221745,cdsqn,3
18,2690,76.23762376237624,232.0178806638452,cdsqn,3
19,2856,82.17821782178217,251.17143040773115,cdsqn,3
20,3020,81.1881188118812,250.16525866189573,cdsqn,3
1,102,50.495049504950494,156.15060320086835,whittle,3
2,236,66.33663366336634,205.0758999727467,whittle,3
3,376,69.3069306930693,211.034680591441,whittle,3
4,525,73.76237623762376,226.570474501555,whittle,3
5,673,73.26732673267327,224.29733676293893,whittle,3
6,828,76.73267326732673,235.58621064449773,whittle,3
7,986,78.21782178217822,237.72497194282502,whittle,3
8,1143,77.72277227722772,238.8528524344373,whittle,3
9,1289,72.27722772277228,222.81415043634556,whittle,3
10,1447,78.21782178217822,240.57617579618716,whittle,3
11,1592,71.78217821782178,220.6908662353501,whittle,3
12,1747,76.73267326732673,231.21680246460477,whittle,3
13,1903,77.22772277227723,234.77543467477508,whittle,3
14,2056,75.74257425742574,233.14586420619307,whittle,3
15,2211,76.73267326732673,238.2254986047143,whittle,3
16,2355,71.28712871287128,219.00726339447706,whittle,3
17,2505,74.25742574257426,227.67175818522787,whittle,3
18,2653,73.26732673267327,223.60375581558407,whittle,3
19,2813,79.20792079207921,243.6005820506953,whittle,3
20,2976,80.6930693069307,248.61097986956284,whittle,3
1,97,48.01980198019802,145.11787725639863,random,3
2,233,67.32673267326733,206.53011032257768,random,3
3,378,71.78217821782178,219.3411639067276,random,3
4,532,76.23762376237624,233.64453232420195,random,3
5,688,77.22772277227723,233.0273653605833,random,3
6,849,79.70297029702971,242.91301083491643,random,3
7,1008,78.71287128712872,240.53948991164907,random,3
8,1160,75.24752475247524,229.97148669680348,random,3
9,1317,77.72277227722772,238.23966606631114,random,3
10,1470,75.74257425742574,230.76144918502945,random,3
11,1621,74.75247524752476,230.18246566414376,random,3
12,1778,77.72277227722772,238.33802103099103,random,3
13,1929,74.75247524752476,230.67075526481656,random,3
14,2079,74.25742574257426,229.98089458180422,random,3
15,2227,73.26732673267327,226.756047820899,random,3
16,2381,76.23762376237624,234.61009914055316,random,3
17,2545,81.1881188118812,249.8612971520143,random,3
18,2707,80.19801980198021,247.6796835870496,random,3
19,2859,75.24752475247524,231.31971633566351,random,3
20,3017,78.21782178217822,241.69992401565054,random,3
1,100,49.504950495049506,148.66362715100735,dqn,4
2,230,64.35643564356435,198.65070158979887,dqn,4
3,373,70.79207920792079,217.9483445509307,dqn,4
4,527,76.23762376237624,235.10183595917238,dqn,4
5,672,71.78217821782178,220.27463297246365,dqn,4
6,816,71.28712871287128,219.408809765337,dqn,4
7,975,78.71287128712872,242.54826491391225,dqn,4
8,1134,78.71287128712872,240.65483676414797,dqn,4
9,1289,76.73267326732673,236.4540308739494,dqn,4
10,1445,77.22772277227723,238.3425800514379,dqn,4
11,1600,76.73267326732673,237.1113727348026,dqn,4
12,1759,78.71287128712872,242.2366163204086,dqn,4
13,1922,80.6930693069307,248.90304163181335,dqn,4
14,2089,82.67326732673267,256.4382529575371,dqn,4
15,2248,78.71287128712872,242.04762426482336,dqn,4
16,2407,78.71287128712872,241.88881473605917,dqn,4
17,2557,74.25742574257426,227.8816900369515,dqn,4
18,2707,74.25742574257426,228.37308467246785,dqn,4
19,2868,79.70297029702971,246.3469936504134,dqn,4
20,3027,78.71287128712872,243.787962044946,dqn,4
1,101,50.0,153.99566177909557,cdsqn,4
2,225,61.386138613861384,190.01436833593385,cdsqn,4
3,370,71.78217821782178,220.20440813849342,cdsqn,4
4,503,65.84158415841584,200.29151766834843,cdsqn,4
5,652,73.76237623762376,229.26469878079521,cdsqn,4
6,798,72.27722772277228,223.7840079692971,cdsqn,4
7,950,75.24752475247524,231.53874417796558,cdsqn,4
8,1106,77.22772277227723,233.25754670708946,cdsqn,4
9,1256,74.25742574257426,224.59375653857413,cdsqn,4
10,1413,77.72277227722772,235.95914171041238,cdsqn,4
11,1563,74.25742574257426,225.3953746878806,cdsqn,4
12,1711,73.26732673267327,224.68126829992056,cdsqn,4
13,1862,74.75247524752476,229.57729016012962,cdsqn,4
14,2013,74.75247524752476,229.08262426909008,cdsqn,4
15,2161,73.26732673267327,225.16651985904195,cdsqn,4
16,2310,73.76237623762376,227.17628050525502,cdsqn,4
17,2470,79.20792079207921,242.85121216436897,cdsqn,4
18,2634,81.1881188118812,249.96088920274065,cdsqn,4
19,2790,77.22772277227723,238.4353499130933,cdsqn,4
20,2945,76.73267326732673,235.05263659966263,cdsqn,4
1,98,48.51485148514851,147.8371543276853,whittle,4
2,226,63.366336633663366,192.05557263985486,whittle,4
3,368,70.29702970297029,215.7741525457953,whittle,4
4,510,70.29702970297029,217.6775621338101,whittle,4
5,663,75.74257425742574,234.0990186847172,whittle,4
6,819,77.22772277227723,236.3320135846247,whittle,4
7,966,72.77227722772277,221.76160159474819,whittle,4
8,1115,73.76237623762376,227.49944317434796,whittle,4
9,1268,75.74257425742574,230.78696544003037,whittle,4
10,1421,75.74257425742574,230.65481753865146,whittle,4
11,1571,74.25742574257426,228.66270414223817,whittle,4
12,1725,76.23762376237624,236.4177321148886,whittle,4
13,1888,80.6930693069307,246.67439217250532,whittle,4
14,2043,76.73267326732673,234.1958145846574,whittle,4
15,2199,77.22772277227723,236.57747099665468,whittle,4
16,2344,71.78217821782178,217.36278348226227,whittle,4
17,2502,78.21782178217822,239.79921260430518,whittle,4
18,2662,79.20792079207921,240.03803893078737,whittle,4
19,2818,77.22772277227723,234.05477552704613,whittle,4
20,2980,80.19801980198021,246.27377821700645,whittle,4
1,93,46.03960396039604,141.66641414261971,random,4
2,220,62.87128712871287,194.68997424372506,random,4
3,359,68.8118811881188,212.4418973932804,random,4
4,500,69.80198019801979,213.59082019476543,random,4
5,649,73.76237623762376,225.9295356363382,random,4
6,804,76.73267326732673,234.08311820831034,random,4
7,947,70.79207920792079,216.10146768090743,random,4
8,1107,79.20792079207921,242.48824365972553,random,4
9,1255,73.26732673267327,224.22350694190095,random,4
10,1408,75.74257425742574,232.79331320418376,random,4
11,1566,78.21782178217822,240.453788220107,random,4
12,1716,74.25742574257426,226.50473997085368,random,4
13,1853,67.82178217821783,204.7856330148437,random,4
14,1994,69.80198019801979,213.48083741321486,random,4
15,2134,69.3069306930693,209.86276877842764,random,4
16,2280,72.27722772277228,222.00631891103677,random,4
17,2420,69.3069306930693,213.89205573206803,random,4
18,2567,72.77227722772277,223.99123253472422,random,4
19,2718,74.75247524752476,229.35639951933828,random,4
20,2875,77.72277227722772,236.94698756903395,random,4
1,96,47.524752475247524,144.63797021114163,dqn,5
2,218,60.396039603960396,184.43313378966067,dqn,5
3,349,64.85148514851485,196.50172283779443,dqn,5
4,485,67.32673267326733,209.06248133210633,dqn,5
5,635,74.25742574257426,228.74547683965648,dqn,5
6,784,73.76237623762376,227.02775971250128,dqn,5
7,940,77.22772277227723,236.69696927669258,dqn,5
8,1096,77.22772277227723,237.21076130387087,dqn,5
9,1258,80.19801980198021,245.5774180280778,dqn,5
10,1408,74.25742574257426,227.87428673877008,dqn,5
11,1569,79.70297029702971,246.86126750657579,dqn,5
12,1722,75.74257425742574,232.81548799745653,dqn,5
13,1874,75.24752475247524,233.7424387684427,dqn,5
14,2039,81.68316831683168,252.96387476874108,dqn,5
15,2195,77.22772277227723,238.33073647356431,dqn,5
16,2352,77.72277227722772,237.76126469211877,dqn,5
17,2509,77.72277227722772,239.35906269488964,dqn,5
18,2655,72.27722772277228,221.3929142696274,dqn,5
19,2806,74.75247524752476,231.64717407483442,dqn,5
20,2951,71.78217821782178,224.06840171022452,dqn,5
1,99,49.00990099009901,149.05907791071672,cdsqn,5
2,228,63.86138613861386,197.3689165758995,cdsqn,5
3,367,68.8118811881188,209.67104725000263,cdsqn,5
4,521,76.23762376237624,237.6895889947094,cdsqn,5
5,668,72.77227722772277,223.91055949639886,cdsqn,5
6,827,78.71287128712872,242.4590336998103,cdsqn,5
7,985,78.21782178217822,240.9627466271499,cdsqn,5
8,1145,79.20792079207921,244.28857321104755,cdsqn,5
9,1311,82.17821782178217,251.07213493656494,cdsqn,5
10,1479,83.16831683168317,254.23583832226475,cdsqn,5
11,1638,78.71287128712872,239.69639361812108,cdsqn,5
12,1792,76.23762376237624,235.16232120074818,cdsqn,5
13,1952,79.20792079207921,243.67588795421798,cdsqn,5
14,2109,77.72277227722772,240.78571975471993,cdsqn,5
15,2257,73.26732673267327,229.80207077899993,cdsqn,5
16,2416,78.71287128712872,244.08960621673162,cdsqn,5
17,2571,76.73267326732673,235.57969194829604,cdsqn,5
18,2725,76.23762376237624,232.89716871400148,cdsqn,5
19,2874,73.76237623762376,225.61869678472812,cdsqn,5
20,3033,78.71287128712872,243.30354478396626,cdsqn,5
1,96,47.524752475247524,145.3490932301097,whittle,5
2,222,62.37623762376238,192.3203330098559,whittle,5
3,367,71.78217821782178,219.96803973276457,whittle,5
4,518,74.75247524752476,229.31165906249015,whittle,5
5,676,78.21782178217822,240.53920509718532,whittle,5
6,829,75.74257425742574,231.41856509121624,whittle,5
7,976,72.77227722772277,222.2961210392154,whittle,5
8,1125,73.76237623762376,225.79297264678274,whittle,5
9,1272,72.77227722772277,224.6631559848062,whittle,5
10,1417,71.78217821782178,217.71713392631494,whittle,5
11,1577,79.20792079207921,242.43469496241056,whittle,5
12,1738,79.70297029702971,246.86306846467392,whittle,5
13,1898,79.20792079207921,243.41401931657595,whittle,5
14,2055,77.72277227722772,236.4136706446463,whittle,5
15,2204,73.76237623762376,225.40424823340894,whittle,5
16,2345,69.80198019801979,214.90091152466707,whittle,5
17,2497,75.24752475247524,231.34356681409596,whittle,5
18,2661,81.1881188118812,249.34876963782085,whittle,5
19,2819,78.21782178217822,239.19912939388874,whittle,5
20,2968,73.76237623762376,225.94563180787154,whittle,5
1,91,45.04950495049505,136.10904162370161,random,5
2,215,61.386138613861384,187.79650585283966,random,5
3,350,66.83168316831683,205.5801569525671,random,5
4,496,72.27722772277228,220.97411269362388,random,5
5,633,67.82178217821783,208.48646804905786,random,5
6,779,72.27722772277228,220.64670691497716,random,5
7,930,74.75247524752476,230.26820998159977,random,5
8,1076,72.27722772277228,219.33777731429862,random,5
9,1216,69.3069306930693,212.6424023812282,random,5
10,1364,73.26732673267327,225.703897735257,random,5
11,1511,72.77227722772277,223.20972947191748,random,5
12,1663,75.24752475247524,232.6201097566569,random,5
13,1801,68.31683168316832,210.94666692006007,random,5
14,1952,74.75247524752476,232.01700622457514,random,5
15,2114,80.19801980198021,247.98334792497673,random,5
16,2277,80.6930693069307,249.5643838391259,random,5
17,2441,81.1881188118812,250.1355437636589,random,5
18,2592,74.75247524752476,230.38116378886662,random,5
19,2751,78.71287128712872,242.598038205373,random,5
20,2906,76.73267326732673,236.60074722840946,random,5
1,94,46.53465346534654,141.7882839521099,dqn,6
2,229,66.83168316831683,206.41183013255576,dqn,6
3,377,73.26732673267327,225.23365026141028,dqn,6
4,530,75.74257425742574,236.0869711274856,dqn,6
5,678,73.26732673267327,223.19116715048972,dqn,6
6,828,74.25742574257426,227.69113950737324,dqn,6
7,987,78.71287128712872,243.01158725651095,dqn,6
8,1146,78.71287128712872,241.90814152747154,dqn,6
9,1295,73.76237623762376,225.91463065908616,dqn,6
10,1455,79.20792079207921,244.2638293380274,dqn,6
11,1619,81.1881188118812,250.3848612348376,dqn,6
12,1776,77.72277227722772,237.9293206909585,dqn,6
13,1935,78.71287128712872,241.47965855562273,dqn,6
14,2099,81.1881188118812,249.84599367858416,dqn,6
15,2261,80.19801980198021,245.14138684167597,dqn,6
16,2419,78.21782178217822,239.16387683433078,dqn,6
17,2581,80.19801980198021,245.15126171476138,dqn,6
18,2737,77.22772277227723,236.24846569451373,dqn,6
19,2890,75.74257425742574,230.2546176136496,dqn,6
20,3043,75.74257425742574,234.137346923292,dqn,6
1,103,50.99009900990099,156.17796604060587,cdsqn,6
2,237,66.33663366336634,204.76662008150183,cdsqn,6
3,384,72.77227722772277,223.23373593940826,cdsqn,6
4,540,77.22772277227723,239.25045643656506,cdsqn,6
5,689,73.76237623762376,229.78162085430225,cdsqn,6
6,841,75.24752475247524,233.2336216487529,cdsqn,6
7,990,73.76237623762376,230.45005201217822,cdsqn,6
8,1146,77.22772277227723,237.76309852507933,cdsqn,6
9,1304,78.21782178217822,243.6124578470174,cdsqn,6
10,1452,73.26732673267327,226.4058652381633,cdsqn,6
11,1590,68.31683168316832,210.75497247298173,cdsqn,6
12,1736,72.27722772277228,222.96558474285507,cdsqn,6
13,1895,78.71287128712872,243.99154476789454,cdsqn,6
14,2044,73.76237623762376,227.83631053892745,cdsqn,6
15,2191,72.77227722772277,222.4558583585382,cdsqn,6
16,2334,70.79207920792079,216.101812844424,cdsqn,6
17,2487,75.74257425742574,231.00064552568062,cdsqn,6
18,2650,80.6930693069307,243.59047391633737,cdsqn,6
19,2810,79.20792079207921,239.39624724329065,cdsqn,6
20,2971,79.70297029702971,243.3728475838459,cdsqn,6
1,94,46.53465346534654,141.52572558394482,whittle,6
2,208,56.43564356435643,173.5930117592155,whittle,6
