timestep,cumulative_active_nodes,percent_activated,reward,algorithm,trial
1,90,44.554455445544555,136.9454017902455,dqn,0
2,219,63.86138613861386,192.87319507313632,dqn,0
3,372,75.74257425742574,230.76143858965904,dqn,0
4,529,77.72277227722772,237.7307014509878,dqn,0
5,676,72.77227722772277,222.29076578370226,dqn,0
6,815,68.8118811881188,212.2136084236537,dqn,0
7,963,73.26732673267327,223.48301678227898,dqn,0
8,1119,77.22772277227723,234.24243825223604,dqn,0
9,1270,74.75247524752476,227.88839271088088,dqn,0
10,1424,76.23762376237624,231.73112506059152,dqn,0
11,1575,74.75247524752476,228.7534234074645,dqn,0
12,1719,71.28712871287128,218.43904530108335,dqn,0
13,1871,75.24752475247524,230.66108680227393,dqn,0
14,2017,72.27722772277228,221.27571777354342,dqn,0
15,2175,78.21782178217822,238.67517342540168,dqn,0
16,2337,80.19801980198021,242.25683558857787,dqn,0
17,2496,78.71287128712872,239.8915685733681,dqn,0
18,2649,75.74257425742574,229.53502554165462,dqn,0
19,2803,76.23762376237624,232.38339203307066,dqn,0
20,2959,77.22772277227723,236.2660643162728,dqn,0
1,84,41.584158415841586,125.18174019157614,cdsqn,0
2,210,62.37623762376238,187.2941853277181,cdsqn,0
3,351,69.80198019801979,211.4173108883702,cdsqn,0
4,503,75.24752475247524,229.70165781819503,cdsqn,0
5,658,76.73267326732673,235.42995518851885,cdsqn,0
6,808,74.25742574257426,229.20538820502668,cdsqn,0
7,960,75.24752475247524,230.47101866701465,cdsqn,0
8,1113,75.74257425742574,230.25471738156128,cdsqn,0
9,1273,79.20792079207921,241.4346356752693,cdsqn,0
10,1436,80.6930693069307,243.2253514467464,cdsqn,0
11,1588,75.24752475247524,227.3554290455709,cdsqn,0
12,1732,71.28712871287128,213.81240416816033,cdsqn,0
13,1882,74.25742574257426,223.82953707438924,cdsqn,0
14,2047,81.68316831683168,245.70477105781177,cdsqn,0
15,2209,80.19801980198021,242.77111393895004,cdsqn,0
16,2364,76.73267326732673,232.08448757430864,cdsqn,0
17,2525,79.70297029702971,241.56570659278407,cdsqn,0
18,2677,75.24752475247524,229.58173977439458,cdsqn,0
19,2827,74.25742574257426,227.80248208147836,cdsqn,0
20,2988,79.70297029702971,243.81634852136983,cdsqn,0
1,79,39.10891089108911,116.06525627536257,whittle,0
2,211,65.34653465346535,202.42614558255048,whittle,0
3,356,71.78217821782178,219.77326700968382,whittle,0
4,515,78.71287128712872,239.6690019316677,whittle,0
5,669,76.23762376237624,233.93966306351078,whittle,0
6,824,76.73267326732673,231.0291550384929,whittle,0
7,972,73.26732673267327,221.4064747263127,whittle,0
8,1132,79.20792079207921,242.82395742637593,whittle,0
9,1290,78.21782178217822,239.1569356600099,whittle,0
10,1448,78.21782178217822,241.01824188589055,whittle,0
11,1605,77.72277227722772,238.75098501541822,whittle,0
12,1768,80.6930693069307,244.3219384935516,whittle,0
13,1929,79.70297029702971,242.7139439322872,whittle,0
14,2091,80.19801980198021,245.5239349801298,whittle,0
15,2257,82.17821782178217,251.7881802470285,whittle,0
16,2418,79.70297029702971,240.370640319934,whittle,0
17,2572,76.23762376237624,231.18154470438742,whittle,0
18,2725,75.74257425742574,231.35479686868163,whittle,0
19,2875,74.25742574257426,226.73242424329808,whittle,0
20,3029,76.23762376237624,232.3438584035262,whittle,0
1,88,43.56435643564357,133.52312612064162,random,0
2,214,62.37623762376238,187.22266069126954,random,0
3,347,65.84158415841584,201.66965449923205,random,0
4,490,70.79207920792079,214.96262890934122,random,0
5,618,63.366336633663366,196.02239673900613,random,0
6,772,76.23762376237624,231.28454085421154,random,0
7,929,77.72277227722772,235.87760729671032,random,0
8,1075,72.27722772277228,220.22795025537593,random,0
9,1229,76.23762376237624,233.27386854970777,random,0
10,1386,77.72277227722772,237.70056016496525,random,0
11,1543,77.72277227722772,236.5210189348244,random,0
12,1701,78.21782178217822,238.86521348253157,random,0
13,1849,73.26732673267327,224.0386301516262,random,0
14,1997,73.26732673267327,225.85628102752295,random,0
15,2143,72.27722772277228,221.17155064439345,random,0
16,2290,72.77227722772277,221.49307412075444,random,0
17,2436,72.27722772277228,222.13633926824824,random,0
18,2584,73.26732673267327,224.13519805481576,random,0
19,2730,72.27722772277228,221.36679568738205,random,0
20,2880,74.25742574257426,224.80937927029134,random,0
1,80,39.603960396039604,118.1160805540274,dqn,1
2,204,61.386138613861384,188.25859958673107,dqn,1
3,337,65.84158415841584,199.6432879723974,dqn,1
4,482,71.78217821782178,217.54213360846646,dqn,1
5,627,71.78217821782178,217.45644638691007,dqn,1
6,786,78.71287128712872,239.47191762127497,dqn,1
7,949,80.6930693069307,246.63989623508715,dqn,1
8,1114,81.68316831683168,250.0535996019549,dqn,1
9,1267,75.74257425742574,230.9371252312112,dqn,1
10,1424,77.72277227722772,237.23168738257868,dqn,1
11,1586,80.19801980198021,244.64618613610435,dqn,1
12,1744,78.21782178217822,238.49490776423963,dqn,1
13,1890,72.27722772277228,218.75865970233025,dqn,1
14,2047,77.72277227722772,232.3163741627713,dqn,1
15,2201,76.23762376237624,233.51759688434308,dqn,1
16,2362,79.70297029702971,242.61647279756147,dqn,1
17,2515,75.74257425742574,230.61925490362717,dqn,1
18,2672,77.72277227722772,238.19948013734873,dqn,1
19,2822,74.25742574257426,227.1136557276289,dqn,1
20,2975,75.74257425742574,233.33405587453805,dqn,1
1,82,40.5940594059406,122.77479174314381,cdsqn,1
2,212,64.35643564356435,199.53397373531894,cdsqn,1
3,347,66.83168316831683,205.77646768836127,cdsqn,1
4,490,70.79207920792079,217.817469286205,cdsqn,1
5,635,71.78217821782178,215.07314676729348,cdsqn,1
6,794,78.71287128712872,240.28550612622888,cdsqn,1
7,946,75.24752475247524,226.95629988331578,cdsqn,1
8,1101,76.73267326732673,232.82261659219787,cdsqn,1
9,1262,79.70297029702971,238.30476531290537,cdsqn,1
10,1429,82.67326732673267,247.766278315011,cdsqn,1
11,1582,75.74257425742574,228.5387680190198,cdsqn,1
12,1737,76.73267326732673,230.35401681332652,cdsqn,1
13,1882,71.78217821782178,215.97918220109383,cdsqn,1
14,2033,74.75247524752476,224.83112203941897,cdsqn,1
15,2187,76.23762376237624,231.1724944188754,cdsqn,1
16,2352,81.68316831683168,248.82582746323453,cdsqn,1
17,2515,80.6930693069307,243.95012957775933,cdsqn,1
18,2673,78.21782178217822,237.78017648743176,cdsqn,1
19,2837,81.1881188118812,244.64399801355358,cdsqn,1
20,2999,80.19801980198021,242.42000205237866,cdsqn,1
1,88,43.56435643564357,130.30447873996022,whittle,1
2,209,59.900990099009896,183.7764288184346,whittle,1
3,351,70.29702970297029,216.86550834514486,whittle,1
4,494,70.79207920792079,217.140527015824,whittle,1
5,644,74.25742574257426,225.92299086559257,whittle,1
6,801,77.72277227722772,237.3761718862073,whittle,1
7,964,80.6930693069307,247.91029003656396,whittle,1
8,1107,70.79207920792079,216.44492676751378,whittle,1
9,1253,72.27722772277228,220.5818863812426,whittle,1
10,1404,74.75247524752476,229.57525868934752,whittle,1
11,1544,69.3069306930693,208.9214184675398,whittle,1
12,1695,74.75247524752476,224.7960869804255,whittle,1
13,1845,74.25742574257426,225.45786570566676,whittle,1
14,1991,72.27722772277228,219.8314222341554,whittle,1
15,2133,70.29702970297029,212.16669413556662,whittle,1
16,2286,75.74257425742574,227.85111905739802,whittle,1
17,2429,70.79207920792079,215.37526828713172,whittle,1
18,2583,76.23762376237624,230.4302215035111,whittle,1
19,2736,75.74257425742574,231.58936580303796,whittle,1
20,2890,76.23762376237624,232.14674594153857,whittle,1
1,97,48.01980198019802,148.6537618049216,random,1
2,225,63.366336633663366,192.4079891708504,random,1
3,373,73.26732673267327,221.61277018829185,random,1
4,522,73.76237623762376,225.8505201516964,random,1
5,668,72.27722772277228,218.2741427055582,random,1
6,812,71.28712871287128,216.62223361724693,random,1
7,947,66.83168316831683,203.1394851096581,random,1
8,1095,73.26732673267327,222.8745956389219,random,1
9,1243,73.26732673267327,222.69220860058567,random,1
10,1387,71.28712871287128,214.76654820612876,random,1
11,1534,72.77227722772277,220.7981083249489,random,1
12,1690,77.22772277227723,235.02954977041955,random,1
13,1839,73.76237623762376,225.63571119076016,random,1
14,1989,74.25742574257426,226.6205294207691,random,1
15,2133,71.28712871287128,215.88292006787484,random,1
16,2282,73.76237623762376,227.95696954686383,random,1
17,2437,76.73267326732673,234.22448283673438,random,1
18,2590,75.74257425742574,228.6047366739489,random,1
19,2748,78.21782178217822,236.51117247919274,random,1
20,2900,75.24752475247524,227.31760847662403,random,1
1,103,50.99009900990099,155.79306530253044,dqn,2
2,242,68.8118811881188,209.15934814915929,dqn,2
3,385,70.79207920792079,214.10988652205452,dqn,2
4,532,72.77227722772277,223.61258615060433,dqn,2
5,684,75.24752475247524,227.599869415183,dqn,2
6,837,75.74257425742574,227.4352762602726,dqn,2
7,989,75.24752475247524,228.90619355186908,dqn,2
8,1145,77.22772277227723,236.53462759785566,dqn,2
9,1308,80.6930693069307,245.94492562881024,dqn,2
10,1463,76.73267326732673,234.60597770191902,dqn,2
11,1619,77.22772277227723,235.15665127826475,dqn,2
12,1777,78.21782178217822,235.16988588142925,dqn,2
13,1935,78.21782178217822,236.78924275366404,dqn,2
14,2094,78.71287128712872,239.5223226498724,dqn,2
15,2245,74.75247524752476,227.50918493344795,dqn,2
16,2401,77.22772277227723,236.06128804113322,dqn,2
17,2567,82.17821782178217,250.60709724139917,dqn,2
18,2729,80.19801980198021,244.3221026369773,dqn,2
19,2888,78.71287128712872,241.98936439262715,dqn,2
20,3050,80.19801980198021,246.4532127336988,dqn,2
1,97,48.01980198019802,144.55586044951156,cdsqn,2
2,230,65.84158415841584,202.99571169279503,cdsqn,2
3,361,64.85148514851485,196.2473496740709,cdsqn,2
4,511,74.25742574257426,226.69026452613076,cdsqn,2
5,661,74.25742574257426,226.02282915221423,cdsqn,2
6,814,75.74257425742574,232.17234229801542,cdsqn,2
7,969,76.73267326732673,234.75008375986246,cdsqn,2
8,1132,80.6930693069307,247.53787812971643,cdsqn,2
9,1286,76.23762376237624,234.72041329028983,cdsqn,2
10,1444,78.21782178217822,239.61426354576622,cdsqn,2
11,1596,75.24752475247524,229.61786110803618,cdsqn,2
12,1747,74.75247524752476,229.35481591930358,cdsqn,2
13,1899,75.24752475247524,231.84601690820438,cdsqn,2
14,2054,76.73267326732673,234.83011938731067,cdsqn,2
15,2206,75.24752475247524,229.6242390593512,cdsqn,2
16,2368,80.19801980198021,244.87479742222456,cdsqn,2
17,2521,75.74257425742574,230.80867098600126,cdsqn,2
18,2671,74.25742574257426,225.00131622717987,cdsqn,2
19,2819,73.26732673267327,220.39520707351812,cdsqn,2
20,2972,75.74257425742574,228.50569673668903,cdsqn,2
1,85,42.07920792079208,127.11430009235954,whittle,2
2,194,53.960396039603964,163.859760284243,whittle,2
3,324,64.35643564356435,194.94763488638674,whittle,2
4,462,68.31683168316832,208.8856820978374,whittle,2
5,606,71.28712871287128,218.80387249534098,whittle,2
6,754,73.26732673267327,225.89491958302773,whittle,2
7,906,75.24752475247524,228.98075851997248,whittle,2
8,1059,75.74257425742574,229.43712202858276,whittle,2
9,1208,73.76237623762376,224.47576833732657,whittle,2
10,1359,74.75247524752476,227.05469774688186,whittle,2
11,1514,76.73267326732673,232.865771941961,whittle,2
12,1670,77.22772277227723,232.95226430510797,whittle,2
13,1823,75.74257425742574,229.18018565239177,whittle,2
14,1979,77.22772277227723,233.73233433417084,whittle,2
15,2129,74.25742574257426,226.5203333026465,whittle,2
16,2279,74.25742574257426,225.29893247117062,whittle,2
17,2434,76.73267326732673,233.4029448187659,whittle,2
18,2583,73.76237623762376,223.6246005310746,whittle,2
19,2736,75.74257425742574,230.01897398354114,whittle,2
20,2891,76.73267326732673,233.4204914138454,whittle,2
1,89,44.05940594059406,134.70468406107437,random,2
2,217,63.366336633663366,193.70944995300502,random,2
3,348,64.85148514851485,198.19652162962933,random,2
4,485,67.82178217821783,207.29141204345157,random,2
5,628,70.79207920792079,216.40722489152878,random,2
6,767,68.8118811881188,209.64042472605962,random,2
7,904,67.82178217821783,207.80531187591788,random,2
8,1051,72.77227722772277,224.37830366296132,random,2
9,1203,75.24752475247524,232.40293996152073,random,2
10,1350,72.77227722772277,222.94257458711428,random,2
11,1499,73.76237623762376,227.47811223254817,random,2
12,1657,78.21782178217822,235.60983831511854,random,2
13,1814,77.72277227722772,234.24335963571983,random,2
14,1962,73.26732673267327,224.33680130827454,random,2
15,2119,77.72277227722772,234.90654181793963,random,2
16,2275,77.22772277227723,232.94690814013222,random,2
17,2436,79.70297029702971,240.94621620291596,random,2
18,2585,73.76237623762376,224.52418418934886,random,2
19,2738,75.74257425742574,232.25232336035933,random,2
20,2896,78.21782178217822,238.54055229498536,random,2
1,90,44.554455445544555,135.09562263053158,dqn,3
2,208,58.415841584158414,182.2934544115007,dqn,3
3,334,62.37623762376238,189.78318368064907,dqn,3
4,463,63.86138613861386,195.5713228106394,dqn,3
5,611,73.26732673267327,223.9772469250904,dqn,3
6,762,74.75247524752476,226.80065182901816,dqn,3
7,930,83.16831683168317,254.62448176512856,dqn,3
8,1083,75.74257425742574,227.64847643371155,dqn,3
9,1231,73.26732673267327,222.5385630416807,dqn,3
10,1382,74.75247524752476,228.02162154679223,dqn,3
11,1545,80.6930693069307,244.48441321372712,dqn,3
12,1704,78.71287128712872,240.23074562665698,dqn,3
13,1873,83.66336633663366,256.8523288153894,dqn,3
14,2031,78.21782178217822,237.49601343142243,dqn,3
15,2190,78.71287128712872,239.75034703251737,dqn,3
16,2355,81.68316831683168,248.75191770341868,dqn,3
17,2516,79.70297029702971,241.80327022845023,dqn,3
18,2674,78.21782178217822,237.8546522055655,dqn,3
19,2831,77.72277227722772,236.06053732721543,dqn,3
20,2987,77.22772277227723,233.5038083959514,dqn,3
1,93,46.03960396039604,140.102779287071,cdsqn,3
2,215,60.396039603960396,184.0411076713306,cdsqn,3
3,359,71.28712871287128,213.88947045385666,cdsqn,3
4,506,72.77227722772277,221.17900465803652,cdsqn,3
5,642,67.32673267326733,203.343542579281,cdsqn,3
6,789,72.77227722772277,217.72246977520254,cdsqn,3
7,944,76.73267326732673,231.4595384950516,cdsqn,3
8,1103,78.71287128712872,237.99022077782595,cdsqn,3
9,1266,80.6930693069307,244.30767291257763,cdsqn,3
10,1432,82.17821782178217,250.83780058284447,cdsqn,3
11,1593,79.70297029702971,241.55848064245424,cdsqn,3
12,1739,72.27722772277228,222.1156611959859,cdsqn,3
13,1890,74.75247524752476,227.8936754034359,cdsqn,3
14,2039,73.76237623762376,221.20164094281466,cdsqn,3
15,2213,86.13861386138613,259.4400303059906,cdsqn,3
16,2382,83.66336633663366,253.79489334003262,cdsqn,3
17,2543,79.70297029702971,240.90016005456678,cdsqn,3
18,2710,82.67326732673267,247.65462182178305,cdsqn,3
19,2869,78.71287128712872,241.6249728232725,cdsqn,3
20,3039,84.15841584158416,256.48944088228006,cdsqn,3
1,98,48.51485148514851,149.42348096096586,whittle,3
2,227,63.86138613861386,196.00171737495575,whittle,3
3,369,70.29702970297029,213.20608248537167,whittle,3
4,532,80.6930693069307,243.44777623420435,whittle,3
5,681,73.76237623762376,225.51845362803238,whittle,3
6,832,74.75247524752476,225.76412908681357,whittle,3
7,993,79.70297029702971,244.34060620036874,whittle,3
8,1138,71.78217821782178,221.82138798394817,whittle,3
9,1290,75.24752475247524,232.74995904818797,whittle,3
10,1448,78.21782178217822,239.16543130710164,whittle,3
11,1607,78.71287128712872,240.11747612400117,whittle,3
12,1756,73.76237623762376,225.22307228794247,whittle,3
13,1901,71.78217821782178,218.3264363502688,whittle,3
14,2061,79.20792079207921,241.66557802390741,whittle,3
15,2215,76.23762376237624,233.51665337803618,whittle,3
16,2367,75.24752475247524,230.2502352928442,whittle,3
17,2528,79.70297029702971,240.51519006492245,whittle,3
18,2685,77.72277227722772,238.09502457544667,whittle,3
19,2841,77.22772277227723,236.75309222616093,whittle,3
20,2984,70.79207920792079,217.98272179402738,whittle,3
1,101,50.0,150.1186616226289,random,3
2,221,59.4059405940594,178.21166358388007,random,3
3,364,70.79207920792079,214.84745629934565,random,3
4,512,73.26732673267327,219.6876310328271,random,3
5,668,77.22772277227723,232.03288510162207,random,3
6,820,75.24752475247524,225.85439305661725,random,3
7,967,72.77227722772277,217.74961211700094,random,3
8,1114,72.77227722772277,218.71448905326122,random,3
9,1263,73.76237623762376,224.45955255412503,random,3
10,1405,70.29702970297029,216.37088888116128,random,3
11,1545,69.3069306930693,212.49986332238674,random,3
12,1702,77.72277227722772,236.9521683392319,random,3
13,1854,75.24752475247524,228.46604932148378,random,3
14,2003,73.76237623762376,220.0528777302905,random,3
15,2155,75.24752475247524,226.17812953038558,random,3
16,2299,71.28712871287128,221.1333533239272,random,3
17,2454,76.73267326732673,236.18968669333935,random,3
18,2603,73.76237623762376,226.9397389386478,random,3
19,2739,67.32673267326733,205.88550017062485,random,3
20,2888,73.76237623762376,225.29969287289936,random,3
1,112,55.44554455445545,169.15532814382473,dqn,4
2,250,68.31683168316832,209.77566458225837,dqn,4
3,386,67.32673267326733,207.60963701057045,dqn,4
4,530,71.28712871287128,217.43737052985375,dqn,4
5,675,71.78217821782178,217.19255896057152,dqn,4
6,826,74.75247524752476,226.03784619456414,dqn,4
7,973,72.77227722772277,223.87382382473456,dqn,4
8,1131,78.21782178217822,239.86019041442904,dqn,4
9,1290,78.71287128712872,240.52014359085632,dqn,4
10,1435,71.78217821782178,220.28152248093218,dqn,4
11,1589,76.23762376237624,233.02168643026343,dqn,4
12,1745,77.22772277227723,235.961007385552,dqn,4
13,1900,76.73267326732673,232.5604717511898,dqn,4
14,2055,76.73267326732673,235.09362215349145,dqn,4
15,2214,78.71287128712872,243.66037855785564,dqn,4
16,2375,79.70297029702971,243.46099904321434,dqn,4
17,2528,75.74257425742574,232.10702050321348,dqn,4
18,2691,80.6930693069307,247.80631056410672,dqn,4
19,2853,80.19801980198021,244.27704294537435,dqn,4
20,3016,80.6930693069307,243.7875444456717,dqn,4
1,88,43.56435643564357,134.65880714212997,cdsqn,4
2,210,60.396039603960396,181.67456911640897,cdsqn,4
3,348,68.31683168316832,206.047243505062,cdsqn,4
4,494,72.27722772277228,221.30497179689675,cdsqn,4
5,655,79.70297029702971,241.49124523230566,cdsqn,4
6,807,75.24752475247524,228.0380302524779,cdsqn,4
7,959,75.24752475247524,228.38828270949216,cdsqn,4
8,1104,71.78217821782178,218.25270688864342,cdsqn,4
9,1256,75.24752475247524,227.59508798145725,cdsqn,4
10,1416,79.20792079207921,239.18397788680642,cdsqn,4
11,1577,79.70297029702971,241.15665554867815,cdsqn,4
12,1725,73.26732673267327,223.29621750841972,cdsqn,4
13,1887,80.19801980198021,245.52417190283975,cdsqn,4
14,2037,74.25742574257426,222.90263952772722,cdsqn,4
15,2197,79.20792079207921,239.5562131453936,cdsqn,4
16,2359,80.19801980198021,243.58659578831092,cdsqn,4
17,2519,79.20792079207921,241.6700714472444,cdsqn,4
18,2679,79.20792079207921,242.16242804081455,cdsqn,4
19,2842,80.6930693069307,246.89945825724408,cdsqn,4
20,2998,77.22772277227723,236.61305317236838,cdsqn,4
1,90,44.554455445544555,133.48676377944952,whittle,4
2,214,61.386138613861384,185.7998610766185,whittle,4
3,355,69.80198019801979,211.70440589005446,whittle,4
4,501,72.27722772277228,217.3014971731022,whittle,4
5,649,73.26732673267327,223.37716573330815,whittle,4
6,792,70.79207920792079,220.9721867086302,whittle,4
7,946,76.23762376237624,235.4920094549804,whittle,4
8,1089,70.79207920792079,219.0315576887425,whittle,4
9,1235,72.27722772277228,220.84194856281707,whittle,4
10,1383,73.26732673267327,220.64814030405876,whittle,4
11,1538,76.73267326732673,233.1186965612718,whittle,4
12,1683,71.78217821782178,213.3476006986622,whittle,4
13,1823,69.3069306930693,208.06805650977478,whittle,4
14,1968,71.78217821782178,218.22862048540694,whittle,4
15,2124,77.22772277227723,234.4310148764828,whittle,4
16,2285,79.70297029702971,245.8713396746437,whittle,4
17,2448,80.6930693069307,246.5591659980903,whittle,4
18,2608,79.20792079207921,242.74373493339928,whittle,4
19,2766,78.21782178217822,239.12923220118702,whittle,4
20,2921,76.73267326732673,233.37520233043716,whittle,4
1,90,44.554455445544555,133.87838207889436,random,4
2,222,65.34653465346535,198.30073317078478,random,4
3,359,67.82178217821783,209.07290438375955,random,4
4,507,73.26732673267327,222.2995253182071,random,4
5,658,74.75247524752476,227.3355323084448,random,4
6,815,77.72277227722772,236.2627969150289,random,4
7,969,76.23762376237624,232.99665394414603,random,4
8,1119,74.25742574257426,230.61618154721265,random,4
9,1271,75.24752475247524,230.2407774442788,random,4
10,1429,78.21782178217822,237.92905454383558,random,4
11,1578,73.76237623762376,224.9083084775823,random,4
12,1721,70.79207920792079,215.88900547515897,random,4
13,1856,66.83168316831683,203.77671191218613,random,4
14,1997,69.80198019801979,210.67485390048518,random,4
