timestep,cdsqn_cumulative_active_nodes_mean,cdsqn_percent_activated_mean,cdsqn_reward_mean,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,random_cumulative_active_nodes_mean,random_percent_activated_mean,random_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,38.62,19.11881188118812,210.40504478827668,34.3,16.980198019801982,193.65317023010834,37.08,18.35643564356436,223.6841095988939,9.32,4.6138613861386135,53.28080535449766,32.12,15.900990099009901,183.6446218970722,20.14,9.97029702970297,104.95592601746368
2,96.4,28.6039603960396,322.9826803499669,86.48,25.831683168316836,295.48662707021185,91.4,26.89108910891089,333.188848880257,27.76,9.128712871287128,106.70647302359924,83.98,25.67326732673268,291.530768441159,59.5,19.485148514851485,227.5221707900464
3,163.48,33.207920792079214,378.6063099176423,149.62,31.25742574257426,353.23127752469117,153.72,30.851485148514854,383.1156019325541,56.86,14.405940594059409,164.67312461645358,147.9,31.643564356435647,360.1702555327712,110.92,25.45544554455445,289.57785149141216
4,236.34,36.06930693069307,409.4879069514642,218.1,33.90099009900991,381.6556989275447,223.12,34.356435643564346,420.60738823983934,89.14,15.980198019801977,183.62331513839504,217.86,34.633663366336634,387.83009244821267,174.42,31.435643564356436,359.5571729324418
5,311.4,37.15841584158416,422.32102825339314,291.54,36.35643564356435,412.49923915695683,293.32,34.75247524752476,427.80909418992553,128.76,19.613861386138616,219.79854247903575,288.6,35.01980198019801,392.1736085952836,244.1,34.49504950495051,393.46275444280667
6,386.14,37.00000000000001,416.3718113184925,365.26,36.4950495049505,418.4768098345649,366.48,36.21782178217823,442.5906399950464,172.46,21.63366336633664,243.4003122926788,360.44,35.56435643564355,402.9841071700378,312.84,34.02970297029704,388.42883815944305
7,457.72,35.43564356435645,402.1146349485324,440.42,37.20792079207921,422.22993133571237,440.16,36.475247524752476,445.1725483097722,218.24,22.66336633663367,255.36594077016628,433.54,36.188118811881196,410.3491486420899,381.14,33.811881188118825,393.83524429691477
8,533.12,37.32673267326734,423.5753650953851,515.6,37.21782178217822,423.567651499938,515.54,37.31683168316833,452.79329243649704,267.52,24.3960396039604,269.45806932270244,507.3,36.51485148514852,414.72165054685354,451.46,34.81188118811882,400.45775523327706
9,609.6,37.86138613861387,426.3882332602378,587.54,35.613861386138616,401.49569287953085,592.02,37.86138613861386,458.97906474113626,316.36,24.178217821782184,269.33751227083025,580.5,36.237623762376245,408.3067314280919,521.4,34.62376237623763,396.19001844937316
10,684.7,37.178217821782184,421.37651590939527,661.64,36.683168316831676,421.64783187635317,666.34,36.7920792079208,442.34031339601955,364.82,23.990099009900987,268.3139458347624,653.8,36.28712871287128,411.74923006919084,592.7,35.29702970297029,402.70117896917986
11,760.94,37.742574257425744,428.5602165155186,737.5,37.55445544554456,424.9400256976362,740.16,36.54455445544555,441.1814073664744,416.94,25.80198019801981,292.5326812433579,725.06,35.277227722772274,401.16812922270435,664.32,35.45544554455446,403.3087823286257
12,836.82,37.56435643564357,423.8559695927647,811.28,36.52475247524754,415.8033143019272,812.86,35.99009900990099,434.0367315433861,468.62,25.584158415841586,285.61849993259904,799.58,36.891089108910904,418.5033183494988,734.08,34.53465346534653,393.4219791672994
13,912.74,37.584158415841586,426.52104807961587,887.68,37.82178217821782,428.69726865059863,885.06,35.74257425742574,432.95054309502035,520.94,25.900990099009906,292.0765215114567,874.16,36.92079207920793,418.61455406928576,804.28,34.75247524752477,397.78327239768646
14,986.94,36.73267326732674,420.28258823055694,963.84,37.70297029702971,425.26897641597105,956.48,35.35643564356435,432.7827601697406,571.38,24.97029702970297,283.7074328909573,947.56,36.336633663366335,411.32486921278047,873.2,34.11881188118812,387.98324584477535
15,1059.72,36.02970297029704,406.65781513203865,1038.04,36.732673267326746,417.49188470941465,1031.16,36.970297029702984,450.6273340848259,621.9,25.009900990099013,283.625818587432,1019.56,35.64356435643565,403.01001896317644,944.28,35.188118811881196,401.8492836919397
16,1133.44,36.49504950495051,411.9900524528419,1114.52,37.86138613861387,430.0186282730091,1106.64,37.36633663366337,455.88754653799543,673.6,25.594059405940598,287.4590114401208,1092.96,36.336633663366335,412.64395183443986,1016.34,35.67326732673268,402.0447902428616
17,1207.12,36.47524752475248,410.9832182575269,1187.34,36.049504950495056,411.6249838741215,1182.4,37.504950495049506,455.07938318497537,723.66,24.782178217821784,277.13139807051147,1166.0,36.15841584158416,409.08923703623003,1092.24,37.57425742574257,426.54238041626525
18,1280.94,36.54455445544554,413.3270897996226,1259.06,35.5049504950495,402.95895605566676,1254.66,35.77227722772277,431.0037505853064,773.28,24.56435643564357,277.9224350860249,1243.1,38.16831683168317,432.84092530389216,1164.68,35.86138613861387,410.92336972359544
19,1354.96,36.64356435643565,412.59952373576607,1333.98,37.0891089108911,428.9277490923711,1328.62,36.613861386138616,440.69900077854686,825.78,25.990099009900987,293.96064978056967,1314.24,35.21782178217823,401.1824033596647,1236.56,35.584158415841586,402.40267159209805
20,1428.7,36.50495049504952,415.1553683394666,1410.6,37.93069306930694,433.41956143304606,1403.5,37.06930693069305,447.2754612225272,876.52,25.118811881188126,283.85233519381705,1384.38,34.72277227722772,395.04514967633304,1308.94,35.831683168316836,410.76797370439397
21,1503.44,37.00000000000001,418.09259035676763,1486.62,37.63366336633663,425.04250316820696,1479.96,37.85148514851487,457.111915684665,926.18,24.584158415841575,277.6697907319729,1456.76,35.831683168316836,408.67491375141975,1379.56,34.960396039603964,400.87647600401573
22,1578.6,37.207920792079214,425.8687653947579,1559.72,36.18811881188119,410.95419356740604,1558.14,38.70297029702971,463.877566664813,978.88,26.089108910891085,291.77904845320717,1530.5,36.50495049504951,412.17834417327407,1452.36,36.039603960396036,409.5871840404569
23,1653.8,37.22772277227723,422.18218343693735,1632.28,35.92079207920793,403.22472672726457,1634.86,37.98019801980198,453.15777932086763,1031.4,26.000000000000004,297.4753142048862,1604.0,36.38613861386139,411.5504606247964,1526.52,36.712871287128706,415.5483044816979
24,1730.76,38.09900990099011,435.8378558624594,1708.16,37.564356435643575,426.90410163170634,1711.36,37.871287128712865,455.4085745768009,1081.7,24.9009900990099,285.3188775365125,1678.22,36.742574257425744,418.4847524582962,1600.3,36.52475247524753,416.1300815244027
25,1807.7,38.089108910891085,431.70582289725144,1783.08,37.0891089108911,418.75035560986936,1784.92,36.41584158415842,441.117348750099,1130.5,24.158415841584166,272.2228712108922,1749.32,35.19801980198021,399.15785993852325,1671.92,35.45544554455446,406.0506301009428
26,1886.34,38.93069306930693,438.09866857784357,1859.08,37.62376237623763,429.64569397292007,1860.28,37.306930693069305,451.31029300517883,1181.44,25.217821782178227,287.6248209737725,1822.28,36.118811881188115,409.96796936875495,1743.66,35.514851485148526,403.46240284905286
27,1963.68,38.28712871287129,436.38742754881446,1934.72,37.445544554455445,430.5349382485636,1936.86,37.910891089108915,458.42128027758895,1233.6,25.821782178217823,294.0018363439578,1894.06,35.53465346534653,400.7566055313751,1815.2,35.41584158415842,408.64877628606365
28,2039.36,37.465346534653456,424.6848617920102,2012.1,38.30693069306932,441.41023685208364,2014.38,38.376237623762385,459.38074773420703,1286.88,26.376237623762368,294.9239428788904,1965.26,35.24752475247524,398.3138461782326,1888.82,36.44554455445545,419.3175501927876
29,2113.32,36.613861386138616,416.65885011418146,2088.14,37.64356435643565,426.1067646511034,2090.34,37.60396039603962,454.2960769100893,1340.08,26.33663366336634,295.42229557375515,2040.08,37.039603960396036,419.4362991410921,1959.86,35.16831683168317,403.45285711707766
