timestep,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,graph_cumulative_active_nodes_mean,graph_percent_activated_mean,graph_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,101.94,50.46534653465346,151.05194878322328,102.64,50.811881188118804,153.03176990826023,99.16,49.08910891089107,147.0971289700146,90.5,44.80198019801979,134.38959842938564,98.4,48.712871287128706,145.6244621115244
2,238.04,67.37623762376236,201.1720590550685,239.26,67.63366336633662,203.10388563135325,229.3,64.42574257425744,194.39643779354745,206.44,57.39603960396038,170.96877406064553,229.26,64.78217821782181,193.33610381624484
3,390.44,75.44554455445544,225.34228319265733,390.62,74.93069306930694,223.81087042578628,374.64,71.95049504950495,217.23675858949525,336.08,64.1782178217822,191.4588806303148,376.72,73.00000000000001,217.4991469788212
4,549.84,78.91089108910892,235.38032979729212,547.52,77.67326732673267,232.11686471044476,526.36,75.1089108910891,226.65357992519654,471.46,67.01980198019801,199.68324565394403,531.46,76.6039603960396,228.63995974539094
5,710.34,79.45544554455446,237.2399082810502,709.32,80.0990099009901,239.1006556639343,683.96,78.01980198019804,234.894353196723,608.58,67.88118811881189,202.3540994693429,690.36,78.66336633663369,234.92491785862495
6,873.7,80.87128712871285,241.44159170516693,872.5,80.78217821782177,241.35600596742816,843.24,78.85148514851485,236.65347164202328,748.18,69.1089108910891,206.01496284744,851.34,79.6930693069307,238.14210312791394
7,1035.02,79.86138613861387,238.38179705562084,1036.14,81.00990099009903,241.75918260305633,1003.46,79.31683168316832,237.89326980135928,888.82,69.62376237623762,207.45377270553178,1012.92,79.990099009901,239.02205346368683
8,1198.88,81.11881188118814,242.03472201152053,1200.92,81.57425742574257,243.48341139792012,1163.96,79.45544554455446,238.3309817507599,1031.72,70.74257425742574,210.63554341348382,1175.3,80.38613861386139,239.76678077273544
9,1361.9,80.70297029702968,240.466219961802,1365.96,81.7029702970297,244.0286536466914,1324.92,79.68316831683168,238.8549908706739,1173.2,70.03960396039604,208.54551016819332,1337.4,80.24752475247524,239.77879295167796
10,1525.84,81.15841584158416,241.9190874545492,1531.92,82.15841584158414,245.0683308617637,1485.96,79.72277227722772,238.9014464448737,1316.12,70.75247524752476,210.80762007054406,1499.44,80.2178217821782,239.17043530714335
11,1689.14,80.84158415841584,241.14078087106637,1698.4,82.41584158415843,245.94167426950114,1647.12,79.78217821782177,239.47140330821844,1457.18,69.83168316831681,208.1218187192124,1661.02,79.99009900990097,239.02003015205165
12,1852.34,80.79207920792082,240.70423857571825,1865.16,82.55445544554452,246.3732413456786,1809.26,80.26732673267324,240.68440467576696,1599.16,70.2871287128713,209.20385373454303,1821.26,79.32673267326733,236.49754344872582
13,2017.26,81.64356435643563,243.4434419778906,2030.66,81.93069306930694,244.6463932862137,1971.94,80.53465346534654,241.39862620513057,1741.06,70.24752475247523,209.33828324352027,1982.3,79.72277227722773,237.60925631298392
14,2181.6,81.35643564356434,243.39112215452795,2196.82,82.25742574257427,245.40063457604214,2134.52,80.48514851485147,241.08393386157024,1884.36,70.94059405940595,211.27350511704338,2144.86,80.47524752475249,239.45169946003162
15,2345.48,81.12871287128712,242.22677474862294,2362.58,82.05940594059406,244.86808515332356,2296.5,80.18811881188118,239.87407931063592,2027.6,70.91089108910893,211.07044150540318,2307.36,80.44554455445545,239.68494323896107
16,2509.06,80.98019801980197,241.5560730992215,2527.68,81.73267326732675,243.98143287091105,2458.54,80.21782178217822,240.05025299965587,2171.46,71.2178217821782,211.6015411851128,2469.96,80.49504950495047,240.06247121378956
17,2673.06,81.18811881188121,242.54309081082866,2693.6,82.13861386138613,245.2973927679367,2619.14,79.5049504950495,238.16805819044225,2315.56,71.33663366336634,212.34068015757654,2632.82,80.62376237623762,240.1841872591717
18,2836.18,80.75247524752474,240.83586172892436,2859.24,82.0,244.7407012375944,2781.26,80.25742574257426,240.41096283470714,2457.84,70.43564356435643,209.39221203406228,2794.6,80.08910891089108,238.67836850321112
19,3000.48,81.33663366336631,242.98336418591532,3024.54,81.8316831683168,244.35385200729917,2943.16,80.14851485148515,239.96461560643743,2600.18,70.46534653465345,209.87308334245287,2957.82,80.80198019801979,241.16504039718916
20,3165.5,81.6930693069307,243.93877710619302,3190.66,82.2376237623762,245.15629536140602,3104.14,79.69306930693068,239.14359228525245,2742.3,70.35643564356437,209.55235984641968,3120.6,80.58415841584157,240.19251533496282
21,3330.4,81.63366336633663,243.84991406139335,3356.22,81.96039603960396,244.48080059296313,3265.82,80.03960396039605,239.85678995102188,2886.66,71.46534653465346,212.60752020969744,3283.26,80.52475247524751,239.9798895137956
22,3494.86,81.41584158415841,242.84643940101887,3521.2,81.67326732673267,244.03652536320718,3428.52,80.54455445544554,241.25002260412487,3029.74,70.83168316831683,210.81508068856368,3446.06,80.59405940594061,240.51338151596426
23,3659.04,81.27722772277227,242.79424715291813,3687.08,82.11881188118812,244.9221618616242,3590.46,80.16831683168317,240.3244166046137,3171.52,70.18811881188118,208.98295853148116,3609.46,80.89108910891089,241.0391451662217
24,3822.94,81.13861386138616,242.71864172830746,3853.34,82.3069306930693,245.38305769632245,3753.1,80.51485148514851,241.22514880551844,3314.12,70.59405940594058,210.53538311441673,3771.86,80.39603960396039,240.04995803663238
25,3987.02,81.22772277227725,242.56728382140437,4018.54,81.7821782178218,244.06084371142103,3915.94,80.61386138613862,241.46952687105534,3456.0,70.23762376237624,208.9798398585169,3934.06,80.29702970297029,239.35999337509836
26,4150.54,80.95049504950495,241.9879251887355,4184.62,82.21782178217819,244.87430083814365,4078.72,80.5841584158416,241.25415481965402,3598.12,70.35643564356435,209.6899451406425,4097.96,81.13861386138613,241.89604054607335
27,4315.04,81.43564356435643,243.0565044019786,4349.96,81.85148514851485,244.45639064494924,4241.2,80.43564356435644,241.33605315713615,3740.7,70.5841584158416,210.31082228238898,4260.42,80.42574257425746,240.48216542645653
28,4478.3,80.82178217821783,240.97238554747003,4515.44,81.92079207920791,244.67354793160456,4401.82,79.5148514851485,238.16124395174026,3883.22,70.55445544554455,209.87371234042385,4423.34,80.65346534653465,240.77566962866567
29,4643.44,81.75247524752474,244.00936704416938,4681.18,82.04950495049505,244.84854842612975,4562.94,79.76237623762377,239.01419361877626,4025.1,70.23762376237623,208.9230896164883,4586.8,80.92079207920796,241.76254189923958
30,4806.98,80.96039603960395,241.56808031263768,4846.52,81.85148514851485,244.214325171128,4725.24,80.34653465346535,241.05030879319474,4167.94,70.7128712871287,210.0474178752239,4749.92,80.75247524752473,240.9903303333425
