timestep,cdsqn_cumulative_active_nodes_mean,cdsqn_percent_activated_mean,cdsqn_reward_mean,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,random_cumulative_active_nodes_mean,random_percent_activated_mean,random_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,122.4,6.4454976303317535,627.8058169025363,132.53333333333333,6.979111813235037,707.9639617992445,136.73333333333332,7.200280849569947,742.365892168511,10.4,0.5476566614007373,53.09869744030417,75.33333333333333,3.9670001755309827,406.9197283005061,88.56666666666666,4.663858170967175,470.51756851567905
2,307.1333333333333,9.727926979111812,940.1278965706094,337.76666666666665,10.807442513603652,1128.3569224044206,350.3333333333333,11.248025276461297,1161.7006742348474,36.733333333333334,1.3866947516236618,140.48406996764004,221.8,7.712831314727049,781.8419280475423,242.9,8.127084430401966,819.199769223171
3,534.5666666666667,11.976478848516765,1184.5228175358473,583.0333333333333,12.915569598034052,1341.7512939005717,594.3,12.84711251535896,1318.615710643996,89.13333333333334,2.759347024749867,286.672932462069,409.96666666666664,9.908723889766547,1013.9558883333287,439.23333333333335,10.3387747937511,1040.2170568990823
4,791.5333333333333,13.531683342109883,1372.228303680055,850.1333333333333,14.065297525013165,1453.4716061511429,849.0666666666667,13.415832894505881,1369.3814386457068,163.1,3.895032473231525,397.406507780755,628.2666666666667,11.495523959978938,1179.323888423083,672.4,12.278392136212041,1256.1076168046382
5,1062.2333333333333,14.254870984728802,1451.8889162995617,1131.7,14.827101983500087,1534.9677558509763,1110.3333333333333,13.758118307881343,1397.2526280107388,260.96666666666664,5.153589608565912,530.4398614076933,857.0,12.044935931191857,1240.9286721554588,918.0333333333333,12.934878005968054,1310.5460875096046
6,1327.6666666666667,13.977532034404069,1418.4442331244072,1406.2333333333333,14.45673161312972,1496.152665450821,1376.3666666666666,14.009127611023343,1445.7818735759733,388.23333333333335,6.701772862910303,682.2378059019068,1102.8,12.943654555028964,1322.045202579923,1173.0333333333333,13.428120063191155,1362.0862038934436
7,1602.5666666666666,14.476040021063717,1481.0211739394924,1686.4333333333334,14.755134281200634,1533.2026529695725,1646.0,14.198701070738982,1466.903022441248,528.8666666666667,7.405652097595227,767.4168913848403,1356.7333333333333,13.371950149201336,1358.6588640566742,1428.9333333333334,13.475513428120061,1382.472486667836
8,1878.8333333333333,14.548007723363174,1494.8942863325465,1962.2666666666667,14.525188695804811,1504.884759955221,1921.0,14.481305950500264,1488.2537858298524,691.4333333333333,8.560645954010884,881.2447114937673,1607.5333333333333,13.20695102685624,1347.5892982133964,1687.0666666666666,13.593119185536247,1392.2966846059965
9,2160.1666666666665,14.814814814814811,1519.5634515448871,2239.9333333333334,14.621730735474813,1503.9753852346216,2194.6666666666665,14.411093558012992,1469.6087321897026,880.4333333333333,9.952606635071088,1015.3747047238134,1851.0666666666666,12.824293487800597,1304.442719922298,1949.6,13.824820080744253,1409.3296177577183
10,2435.633333333333,14.505880287870806,1487.093268359768,2518.7,14.679655959276817,1513.6773160262112,2465.5333333333333,14.263647533789714,1458.2583792577338,1075.9666666666667,10.296647358258733,1055.3001084749537,2105.5333333333333,13.400035106196247,1368.8743687414471,2219.133333333333,14.19343514130244,1438.8477166493674
11,2719.4666666666667,14.946463050728456,1526.367174053103,2800.233333333333,14.825346673687905,1534.4098033507705,2738.0666666666666,14.351413024398807,1459.6865606401195,1285.2666666666667,11.021590310689836,1113.6739381609252,2365.1666666666665,13.672108127084432,1395.9451745820882,2485.366666666667,14.019659469896434,1428.9167428478004
12,2996.3333333333335,14.579603299982447,1488.7465775840985,3078.2,14.637528523784445,1520.937887297341,3019.3,14.809548885378272,1509.0873632080072,1501.4333333333334,11.383184131999297,1156.1838160309335,2616.733333333333,13.247323152536419,1357.3624999209635,2750.4,13.956468316657894,1409.5280326161715
13,3273.9,14.616464806038266,1499.3808380851042,3356.3,14.644549763033174,1526.0300550619554,3294.8333333333335,14.509390907495172,1475.9795748138724,1720.1666666666667,11.5183429875373,1183.513409800215,2864.9333333333334,13.070036861506054,1328.3329217699595,3007.266666666667,13.52641741267334,1368.5947070959965
14,3550.733333333333,14.577847990170266,1499.9989640195004,3637.133333333333,14.788485167632086,1525.3210351769742,3566.733333333333,14.31806213796735,1464.4035872497411,1943.5,11.7605757416184,1210.4084798403705,3108.733333333333,12.838335966298054,1308.773084937516,3263.7,13.503598385114971,1374.1835087046434
15,3825.366666666667,14.461997542566262,1478.4159476848029,3911.1,14.426891346322629,1501.2734516320704,3839.8,14.379497981393715,1475.476768212559,2163.3,11.574512901527122,1178.8997221496136,3360.6666666666665,13.266631560470422,1356.0233215598016,3528.0,13.917851500789888,1422.5862676317167
16,4100.6,14.493593119185535,1485.9568079201372,4185.666666666667,14.4584869229419,1489.634530328479,4103.333333333333,13.877479375109708,1421.9087903960124,2390.233333333333,11.950149201334035,1209.3886172524903,3613.9333333333334,13.336843952957697,1370.0365928598883,3788.7,13.728278041074251,1402.5528412420847
17,4372.966666666666,14.342636475337901,1464.6413230781768,4459.366666666667,14.412848867825176,1477.3851547906913,4366.833333333333,13.875724065297527,1416.427081136131,2608.766666666667,11.507811128664208,1177.0352910741674,3868.2,13.389503247323148,1366.0765970866466,4054.2,13.981042654028434,1431.6837408209879
18,4648.6,14.51465683693172,1481.5180824168374,4735.566666666667,14.544497103738815,1512.9283762846674,4635.533333333334,14.149552395997892,1455.5819511605432,2821.4333333333334,11.198876601720203,1153.3660645467708,4135.033333333334,14.051255046515712,1441.8850024555027,4309.333333333333,13.435141302439877,1381.503235092004
19,4922.4,14.418114797261719,1469.802587983801,5011.333333333333,14.521678076180446,1510.0012167619288,4900.466666666666,13.951202387221345,1433.9612910899964,3035.766666666667,11.286642092329295,1154.879363584124,4406.866666666667,14.31455151834299,1470.129614072427,4563.866666666667,13.403545725820608,1356.0957125925668
20,5198.433333333333,14.535720554677903,1490.9345485241377,5280.033333333334,14.149552395997896,1470.4727705742139,5162.5,13.798490433561524,1412.8451043779244,3258.633333333333,11.736001404247848,1197.8758055839846,4669.133333333333,13.810777602246796,1427.6707443438324,4828.733333333334,13.94769176759698,1412.9108944044758
21,5474.4,14.53220993505354,1486.8871774108072,5552.1,14.32683868702826,1483.6650277436722,5429.533333333334,14.061786905388802,1433.2921357281493,3482.1,11.767596980867124,1204.5438321210888,4930.9,13.784447955064069,1410.8419432009025,5091.966666666666,13.861681586800072,1411.8177401043015
22,5750.466666666666,14.537475864490087,1487.765552880394,5826.133333333333,14.430401965946992,1498.5229154180947,5703.8,14.442689134632266,1476.5900350049283,3702.633333333333,11.613129717395116,1185.1206296473574,5195.666666666667,13.942425838160434,1420.4157816975505,5356.066666666667,13.907319641916802,1422.6573422576062
23,6028.033333333334,14.616464806038264,1504.24449824353,6097.766666666666,14.304019659469896,1481.405722132133,5978.166666666667,14.44795506406881,1482.6159063278403,3924.233333333333,11.669299631384938,1192.629288916812,5454.5,13.62998069159207,1398.8104349575108,5625.333333333333,14.179392662804986,1444.9185427533862
24,6305.033333333334,14.586624539231174,1491.9821031110869,6365.966666666666,14.123222748815161,1466.008487580589,6244.066666666667,14.002106371774621,1424.089424940219,4148.666666666667,11.8185009654204,1219.964849735689,5707.366666666667,13.315780235211518,1367.9370921909756,5889.4,13.905564332104616,1406.0188844533811
25,6584.666666666667,14.72529401439354,1517.7155549529202,6636.7,14.256626294540986,1470.3656844510374,6517.3,14.388274530454629,1478.3305371600122,4375.566666666667,11.948393891521853,1224.2193938618304,5962.766666666666,13.449183780937338,1371.4890902285565,6153.066666666667,13.884500614358434,1405.5497777596029
26,6862.2,14.614709496226084,1496.1004185715565,6909.966666666666,14.390029840266806,1492.930503617841,6791.966666666666,14.463752852378443,1479.7748297300366,4605.066666666667,12.085308056872037,1224.6298188814883,6221.266666666666,13.612427593470247,1388.9807356637907,6418.9,13.998595752150258,1426.659393125586
27,7140.633333333333,14.662102861154995,1498.7147551658793,7187.466666666666,14.612954186413905,1510.8818585290064,7065.466666666666,14.40231700895208,1469.7461851341884,4836.866666666667,12.206424433912586,1245.0774310663367,6483.7,13.819554151307706,1407.5076244397217,6686.2,14.075829383886258,1431.6639178869061
28,7425.133333333333,14.981569246972091,1543.1656528844696,7465.366666666667,14.634017904160082,1511.1316345385862,7345.233333333334,14.732315253642266,1503.6084890178895,5058.633333333333,11.67807618044585,1198.8626579707002,6739.4,13.464981569246971,1370.5282575895117,6948.2,13.79673512374934,1402.2741617510949
29,7700.766666666666,14.514656836931717,1492.5597890198221,7743.333333333333,14.63752852378445,1515.5148973321482,7617.233333333334,14.323328067403898,1465.415338872004,5280.7,11.693873968755486,1201.1883296413616,6994.133333333333,13.414077584693695,1373.4031746258865,7204.566666666667,13.500087765490608,1365.9004319456953
30,7977.2,14.556784272424084,1500.8293103311732,8022.033333333334,14.676145339652447,1526.0710070332382,7892.066666666667,14.472529401439358,1474.5629114734052,5494.2,11.24275934702475,1139.6652112017487,7247.333333333333,13.333333333333336,1358.9376544034071,7474.766666666666,14.228541337546078,1443.5442961895076
