timestep,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,graph_cumulative_active_nodes_mean,graph_percent_activated_mean,graph_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,96.1,47.57425742574257,140.49883582488167,94.9,46.980198019801975,140.68899594602712,93.24,46.15841584158414,138.51708959807135,81.72,40.45544554455446,120.12757905584942,96.74,47.89108910891091,143.64164634175287
2,225.44,64.02970297029705,190.06882404988954,225.14,64.47524752475249,192.94607119995442,217.78,61.65346534653463,184.89128099634775,190.34,53.77227722772278,160.08919370356793,227.82,64.89108910891088,193.86541187346168
3,369.78,71.45544554455446,211.7143247299461,371.24,72.32673267326733,216.23780375914387,359.56,70.18811881188118,210.55904791405865,311.16,59.811881188118825,177.74608597562516,375.02,72.8712871287129,217.22248163100022
4,523.1,75.90099009900992,225.21004745928937,525.54,76.38613861386139,227.5710303975367,510.58,74.76237623762377,224.2141052486944,439.5,63.53465346534654,188.74822967463845,530.48,76.96039603960396,229.32245559432513
5,680.82,78.07920792079206,231.7777198143631,684.52,78.70297029702972,234.69556784337396,664.94,76.41584158415843,228.77432435525034,572.96,66.06930693069306,196.59060127126392,688.04,78.0,232.81672471520494
6,839.16,78.38613861386142,232.7044382095034,846.84,80.35643564356434,239.68994333201456,822.4,77.95049504950494,233.37282135656184,708.28,66.99009900990097,199.10507943075518,847.28,78.83168316831684,235.2991329530178
7,997.82,78.54455445544555,233.5818043993136,1008.26,79.91089108910892,237.81818848694382,982.6,79.30693069306928,237.40554940502935,843.2,66.7920792079208,198.61670200925346,1007.4,79.26732673267327,236.64883679263207
8,1158.36,79.47524752475248,236.2382746548739,1171.44,80.78217821782178,240.28667801111092,1142.62,79.21782178217819,236.78451227454374,979.78,67.61386138613858,200.8242071521042,1167.92,79.46534653465345,237.18288651032947
9,1318.68,79.36633663366337,236.35021054264425,1335.6,81.26732673267324,242.38840671361552,1303.02,79.40594059405939,237.13105682793423,1117.06,67.96039603960395,201.87096097054572,1329.22,79.85148514851484,238.50432278125103
10,1481.6,80.65346534653466,240.06622062995007,1498.08,80.43564356435644,239.27689497172517,1464.92,80.14851485148515,239.46258717775765,1253.64,67.61386138613861,200.5885337023907,1490.72,79.95049504950494,238.46619949355926
11,1643.72,80.25742574257426,238.8093220585216,1661.02,80.66336633663366,240.05414648099864,1626.38,79.93069306930694,238.8111818962266,1389.72,67.36633663366338,199.90612412588393,1651.82,79.75247524752474,237.76887754252496
12,1805.82,80.24752475247524,238.35323215601667,1823.88,80.62376237623765,239.8744895350145,1788.94,80.47524752475245,240.2715052123025,1527.14,68.02970297029702,202.0021450293594,1813.32,79.95049504950495,238.19838263907226
13,1967.78,80.1782178217822,238.5072772916491,1987.58,81.03960396039602,241.0062675074561,1950.86,80.15841584158419,239.5434147037937,1663.92,67.7128712871287,201.15861539171266,1974.26,79.67326732673267,237.139358616894
14,2130.28,80.44554455445545,239.09030225688213,2149.96,80.38613861386139,239.74415993289188,2112.8,80.16831683168317,239.15527122788885,1803.26,68.98019801980199,205.249777670085,2135.38,79.76237623762377,237.42161110906403
15,2292.34,80.22772277227723,238.83428192134346,2313.36,80.8910891089109,240.8307795203431,2274.8,80.1980198019802,239.49319388384768,1940.86,68.11881188118812,202.99003551215696,2297.88,80.44554455445547,239.33358881014234
16,2453.48,79.77227722772275,237.20586886085925,2476.58,80.8019801980198,240.33197093641908,2437.1,80.34653465346535,240.00795365622835,2079.62,68.6930693069307,204.33849133901694,2459.94,80.22772277227722,239.1576357910214
17,2615.3,80.1089108910891,238.3720706671732,2640.2,81.00000000000001,241.168763791368,2600.12,80.7029702970297,241.2159905340564,2217.52,68.26732673267325,203.39434723148693,2621.16,79.81188118811882,237.5626563965287
18,2776.38,79.74257425742576,237.52250773928267,2803.96,81.06930693069309,241.8978716051978,2762.32,80.2970297029703,239.52597398221448,2356.7,68.90099009900992,205.17265168260417,2783.08,80.15841584158416,238.94968088296756
19,2937.8,79.9108910891089,237.88054637121522,2968.08,81.24752475247526,242.06909420459107,2924.14,80.10891089108912,239.27950185749177,2496.26,69.08910891089108,205.7577922512272,2946.38,80.84158415841584,240.8529576739911
20,3100.02,80.30693069306932,239.01556127677514,3131.44,80.87128712871288,240.50060326128275,3086.58,80.41584158415839,239.75012959767042,2633.5,67.94059405940597,201.68632325032354,3108.14,80.07920792079206,238.18159488977787
21,3262.4,80.3861386138614,239.1682706714825,3295.38,81.15841584158417,241.6936803415821,3248.16,79.99009900990104,239.2379477701447,2771.72,68.4257425742574,203.6518601480986,3271.54,80.89108910891088,240.83654845425838
22,3423.74,79.8712871287129,238.0432899155104,3459.4,81.19801980198018,241.9831743873054,3410.34,80.28712871287128,239.77174664257313,2910.98,68.94059405940594,204.8931151879773,3432.82,79.84158415841584,238.06212848775706
23,3584.16,79.41584158415843,236.2270527969166,3624.38,81.67326732673267,243.1038306881873,3571.86,79.96039603960395,238.67590392636743,3050.14,68.89108910891088,204.9397374138085,3593.48,79.53465346534652,236.9008639502828
24,3745.26,79.75247524752474,237.0808167403672,3788.76,81.37623762376238,242.33580897552406,3733.68,80.10891089108912,239.096564833241,3189.8,69.13861386138613,205.6204238905406,3755.02,79.97029702970298,238.3421306306796
25,3904.7,78.93069306930691,234.86532352684833,3951.5,80.56435643564357,239.68795211020213,3895.44,80.07920792079209,239.41841554049293,3327.42,68.12871287128712,202.50576590560178,3915.8,79.59405940594058,237.33645788456127
26,4065.16,79.43564356435644,236.36466483923542,4114.9,80.89108910891089,240.79741582989726,4056.9,79.93069306930694,238.94524033596102,3465.52,68.36633663366337,203.11223625481688,4078.76,80.67326732673268,240.4577954378587
27,4225.9,79.5742574257426,236.91046636808977,4279.08,81.27722772277228,241.90533509409,4218.0,79.75247524752473,238.56683908688632,3603.64,68.37623762376235,202.94973098170465,4240.78,80.20792079207921,239.13906123368878
28,4386.48,79.49504950495052,236.62511659289146,4443.06,81.17821782178217,241.7793897284005,4378.72,79.56435643564356,237.46616302823008,3742.22,68.60396039603961,203.85031752058447,4404.0,80.8019801980198,241.07449348857673
29,4546.1,79.01980198019801,235.6486675950369,4606.76,81.03960396039606,241.2164366891361,4539.7,79.6930693069307,237.9486238074837,3879.7,68.05940594059406,202.22132578502038,4566.96,80.67326732673266,240.6334318725223
30,4708.44,80.36633663366337,238.83911761056305,4770.4,81.009900990099,241.28026474606315,4702.0,80.34653465346535,240.06115617023707,4017.92,68.42574257425741,203.31253872582133,4729.16,80.29702970297029,238.9630049022288
