timestep,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,graph_cumulative_active_nodes_mean,graph_percent_activated_mean,graph_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,80.82,40.009900990099005,118.50115420980674,82.0,40.59405940594059,120.22673333354781,79.04,39.12871287128714,115.77908323296101,76.6,37.92079207920793,112.24366527160629,81.04,40.11881188118812,118.38180528325591
2,204.5,61.22772277227723,180.4592496430427,209.18,62.96039603960398,185.66582009903325,204.66,62.188118811881175,184.10869176720334,196.44,59.326732673267315,175.12944935705033,205.72,61.72277227722773,182.0938183839983
3,349.84,71.95049504950497,212.20666688932218,357.42,73.38613861386139,216.4900788739126,351.28,72.58415841584159,214.69719306222552,336.88,69.52475247524751,204.90676861384662,353.24,73.02970297029704,215.77444197013472
4,506.04,77.32673267326733,227.73372796269103,514.92,77.97029702970298,230.1016204699506,506.92,77.04950495049505,228.2162371273936,485.46,73.55445544554455,216.86799485627526,510.44,77.82178217821783,229.75148810855845
5,667.44,79.90099009900987,236.06842113248447,677.34,80.4059405940594,237.1231963063268,667.66,79.57425742574256,235.62145849621794,641.22,77.10891089108912,227.56442924705402,671.28,79.62376237623761,235.4163486641164
6,832.12,81.52475247524754,240.84895046094474,842.98,82.00000000000001,242.00200945560746,831.94,81.3267326732673,240.75003198359454,799.56,78.38613861386142,231.1471904503784,835.68,81.38613861386139,240.72535806636932
7,997.3,81.77227722772278,241.68701171697046,1009.32,82.34653465346533,243.21613417758107,997.8,82.1089108910891,243.00685441496495,958.52,78.69306930693071,232.03812068894197,1000.72,81.70297029702971,241.7748777017157
8,1162.64,81.85148514851484,241.70723336052245,1177.16,83.0891089108911,245.49797281773647,1165.44,82.99009900990099,245.57122775100572,1118.8,79.34653465346535,234.0952214052473,1166.5,82.06930693069309,242.57050016250668
9,1328.72,82.21782178217823,242.9575849841662,1345.0,83.0891089108911,245.8474101906598,1332.82,82.86138613861385,245.08157841544917,1278.98,79.29702970297028,233.91067214043593,1333.86,82.85148514851484,244.5095029438463
10,1494.1,81.87128712871285,241.84994703700823,1512.38,82.86138613861385,244.6540987648871,1499.92,82.72277227722775,244.88499974620467,1440.28,79.85148514851485,235.7559164362999,1501.18,82.83168316831681,244.04698378279937
11,1659.6,81.93069306930693,242.02716148240168,1681.02,83.48514851485146,246.76308086681422,1666.9,82.66336633663366,244.65647255717118,1602.42,80.26732673267325,237.00604982936508,1668.98,83.06930693069307,245.26743858300267
12,1825.88,82.31683168316833,243.01891196348282,1850.24,83.77227722772275,247.53505890306675,1833.56,82.50495049504951,244.05290078871406,1763.7,79.84158415841584,235.89467861516889,1835.58,82.47524752475246,243.38430911742518
13,1991.26,81.87128712871284,241.776309461501,2018.48,83.28712871287127,245.73238019256377,1999.02,81.9108910891089,242.23014876180503,1926.14,80.41584158415843,237.80405832301702,2002.64,82.7029702970297,244.48347701656357
14,2156.14,81.62376237623762,241.4148068516245,2186.26,83.05940594059405,244.83065419854145,2164.6,81.97029702970296,242.5514530070003,2088.76,80.50495049504951,238.05695212547695,2169.34,82.52475247524755,243.87649232850708
15,2321.62,81.92079207920793,241.8368512051571,2353.3,82.69306930693068,244.47795010060895,2329.92,81.84158415841586,242.21527642234204,2251.1,80.36633663366338,237.37597085024075,2335.68,82.34653465346535,243.21858193009007
16,2487.24,81.99009900990099,241.68913050091706,2521.12,83.07920792079207,245.59564613400974,2496.2,82.31683168316829,243.95859244880555,2412.74,80.01980198019804,236.2074343250568,2501.82,82.24752475247526,242.84754612007083
17,2653.14,82.12871287128714,242.38822255461923,2689.3,83.25742574257428,246.13475726850743,2661.36,81.76237623762376,242.25668853413993,2572.06,78.87128712871286,232.86022768039672,2666.44,81.49504950495049,240.8360644218285
18,2818.32,81.77227722772274,241.91999874445224,2856.12,82.5841584158416,244.02930639953073,2825.1,81.05940594059405,239.92545999616397,2732.94,79.64356435643563,234.88695970134137,2832.12,82.01980198019801,242.31337557810505
19,2984.34,82.1881188118812,242.71985942468964,3024.52,83.36633663366338,246.69428805673226,2990.66,81.96039603960395,242.75530410353164,2894.52,79.990099009901,236.14269128975982,2998.72,82.47524752475245,243.55156688898944
20,3149.68,81.85148514851485,241.85211904329537,3192.92,83.36633663366338,246.59873279792657,3155.4,81.55445544554455,241.3827843887731,3056.22,80.04950495049506,236.45836676674037,3165.62,82.62376237623765,243.92347825361048
21,3315.0,81.84158415841584,241.99907558776124,3361.58,83.49504950495052,246.75000970878864,3319.38,81.17821782178218,240.3923725158668,3216.92,79.55445544554453,235.3304793557025,3333.22,82.97029702970296,245.07429538150092
22,3481.02,82.18811881188118,242.94514843615755,3531.08,83.9108910891089,247.74544093608657,3485.58,82.27722772277228,243.55033806783672,3376.76,79.12871287128712,234.058600195205,3500.86,82.99009900990099,245.86194658899862
23,3646.86,82.09900990099008,242.430435134288,3698.64,82.95049504950497,245.00348494221907,3651.52,82.14851485148517,242.94197520354103,3538.2,79.92079207920793,235.92052828933313,3666.98,82.23762376237623,243.11572595680053
24,3811.62,81.56435643564356,240.8119617871355,3867.54,83.61386138613864,246.87984229234965,3817.7,82.26732673267324,243.18332313995316,3700.1,80.14851485148516,236.767180075826,3833.34,82.35643564356438,243.83275156381717
