timestep,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,graph_cumulative_active_nodes_mean,graph_percent_activated_mean,graph_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,54.44,26.950495049504944,82.39151812362427,59.68,29.544554455445553,90.76266031007702,57.14,28.287128712871294,87.35676155190649,48.32,23.92079207920792,73.1637309767596,54.12,26.792079207920796,82.22527732526385
2,142.44,43.56435643564357,133.123973395735,155.62,47.495049504950494,145.4696551382317,150.86,46.396039603960396,143.01213112260072,127.66,39.277227722772295,120.39885855770451,143.66,44.32673267326732,135.72449869997604
3,254.32,55.38613861386137,169.79349657819625,275.24,59.217821782178206,181.20716773489588,264.24,56.12871287128713,173.4258389461267,226.86,49.108910891089124,150.47581810961358,254.6,54.920792079207914,168.62413035026458
4,381.94,63.17821782178217,194.22764920038853,408.3,65.87128712871286,201.77226626942596,390.4,62.45544554455444,192.8141522452363,339.48,55.752475247524735,170.8343290974938,379.94,62.04950495049508,190.3746398227401
5,516.12,66.42574257425741,204.17100947188428,547.16,68.74257425742576,210.24613841394302,523.38,65.83168316831683,203.28697146242143,460.18,59.75247524752476,182.95318717694855,511.4,65.07920792079207,199.80298461197214
6,656.42,69.4554455445545,213.23564351440996,691.82,71.61386138613861,219.36736593685572,661.42,68.33663366336631,211.67778752213988,584.82,61.70297029702969,188.87489214893864,650.32,68.77227722772278,211.28453716748027
7,798.66,70.4158415841584,216.37343521440468,839.1,72.91089108910893,223.3331673548551,802.6,69.8910891089109,216.0933729047222,712.62,63.26732673267328,193.68310183613696,792.76,70.51485148514851,216.90083323413245
8,943.6,71.75247524752476,219.989571194148,988.44,73.93069306930693,226.6066530018214,944.62,70.3069306930693,217.36239790411813,843.42,64.75247524752476,198.61074569587834,938.36,72.07920792079207,221.49772474988447
9,1089.9,72.42574257425743,221.8318926081947,1138.08,74.0792079207921,226.726207080147,1087.78,70.87128712871286,218.5751993868066,975.52,65.39603960396038,200.55636657013994,1083.36,71.78217821782178,220.57904608663955
10,1236.34,72.49504950495049,222.42229232201151,1288.84,74.63366336633662,228.71168024845053,1231.92,71.35643564356434,219.94149982607098,1109.0,66.0792079207921,202.92305992681477,1227.14,71.17821782178218,218.66455239848403
11,1381.94,72.07920792079206,221.02869100163522,1439.68,74.67326732673267,228.88686721201884,1376.76,71.7029702970297,220.91948033942091,1242.24,65.96039603960395,202.75721397417053,1373.1,72.25742574257426,221.9544292134567
12,1527.28,71.95049504950495,220.10331038452216,1590.66,74.74257425742576,228.63848288134122,1521.92,71.86138613861385,221.59171427010278,1375.54,65.990099009901,202.73999006616992,1520.84,73.13861386138613,224.34494453510288
13,1673.3,72.28712871287127,221.3262884434943,1741.02,74.43564356435644,227.98439190648517,1668.08,72.35643564356434,223.11064679168587,1508.52,65.83168316831684,201.93538158612137,1668.6,73.14851485148515,224.62479623488693
14,1820.34,72.79207920792078,223.10457721362894,1892.56,75.01980198019801,230.13229390348,1813.68,72.0792079207921,221.86794016181088,1642.76,66.45544554455446,203.73925988753572,1815.32,72.63366336633662,222.71234267380424
15,1967.22,72.7128712871287,222.7621373632629,2043.62,74.78217821782178,229.24590316239224,1959.32,72.09900990099011,222.2310938784531,1775.76,65.84158415841584,201.58672383660883,1961.46,72.34653465346535,222.08695644831315
16,2113.12,72.22772277227725,221.57134357555918,2195.76,75.31683168316832,230.7870031841219,2104.72,71.98019801980197,221.41363812330812,1910.74,66.8217821782178,204.4379872814061,2107.36,72.22772277227722,221.80884199391068
17,2259.32,72.37623762376238,221.6548104584459,2348.96,75.84158415841584,232.6567988338701,2249.8,71.8217821782178,221.42357368058384,2045.54,66.73267326732673,204.4142448996615,2251.76,71.4851485148515,219.51684878373663
18,2403.8,71.52475247524751,219.00895891848918,2500.58,75.05940594059405,230.31113215362038,2395.46,72.1089108910891,222.47431733590568,2180.32,66.72277227722772,204.2670436609822,2396.68,71.74257425742572,220.56403292236683
19,2549.1,71.93069306930695,220.23039949583304,2651.44,74.68316831683171,228.7197971680872,2539.9,71.50495049504951,220.5118739249769,2314.96,66.65346534653466,204.1555037690658,2541.78,71.83168316831683,220.71084228786046
20,2696.3,72.8712871287129,223.28357792139653,2802.74,74.90099009900989,229.78715744908652,2684.4,71.53465346534654,220.82126504441442,2449.32,66.51485148514853,203.7414879693713,2688.52,72.64356435643565,222.87944023359324
21,2843.34,72.79207920792079,223.25909716659876,2952.08,73.93069306930693,226.8085267495078,2828.82,71.49504950495049,220.80217253653947,2585.2,67.26732673267328,206.27998860500432,2834.46,72.24752475247523,221.6565342068085
22,2991.62,73.40594059405943,224.69987671653317,3103.1,74.76237623762377,229.4467874432785,2973.52,71.63366336633662,220.52777586707296,2719.56,66.51485148514853,204.13329811055013,2981.18,72.63366336633665,223.62122556141276
23,3139.0,72.96039603960396,223.23210855953673,3253.46,74.43564356435645,228.3598454260625,3118.42,71.73267326732673,221.04511778835248,2854.28,66.69306930693068,204.49914287920538,3128.06,72.71287128712872,223.50916546195248
24,3286.6,73.06930693069306,223.7844599440872,3404.74,74.89108910891092,229.816014743731,3262.74,71.44554455445545,220.18871984541158,2988.72,66.55445544554456,203.93925942520116,3276.32,73.3960396039604,225.2733075386677
25,3434.66,73.29702970297029,224.33834948360692,3556.64,75.1980198019802,230.54369986970494,3408.28,72.04950495049505,222.49697507170856,3122.32,66.13861386138613,202.65414133054088,3424.92,73.56435643564356,226.14742303388826
26,3583.02,73.44554455445545,224.72704083979377,3708.16,75.00990099009901,230.06128046951065,3552.5,71.39603960396039,220.18601978769198,3256.06,66.20792079207921,202.82007080191823,3573.44,73.52475247524754,225.6804473817132
27,3729.52,72.52475247524757,222.3772269388546,3860.48,75.40594059405939,230.98904542673583,3698.22,72.13861386138615,222.50623436512535,3388.98,65.8019801980198,201.60586924615228,3722.02,73.55445544554455,225.78207081277614
28,3878.24,73.62376237623764,225.62176217891246,4013.02,75.51485148514851,231.47579499667046,3843.22,71.78217821782177,221.35140128529153,3521.68,65.69306930693068,201.41794940240263,3870.82,73.66336633663364,226.46304388514898
29,4026.84,73.56435643564357,225.56315131043837,4166.28,75.87128712871284,232.66610486313218,3987.36,71.35643564356435,219.45601485298772,3655.5,66.24752475247524,203.53285168592754,4019.68,73.69306930693068,226.13227269058484
30,4174.0,72.85148514851485,223.5491294211788,4319.52,75.86138613861387,232.8665796665652,4131.68,71.44554455445545,219.90987972917802,3788.22,65.7029702970297,201.48206017592165,4168.52,73.68316831683168,226.3804438751641
