timestep,cdsqn_cumulative_active_nodes_mean,cdsqn_percent_activated_mean,cdsqn_reward_mean,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,random_cumulative_active_nodes_mean,random_percent_activated_mean,random_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,20.0,10.0,107.73399195028314,56.2,28.1,298.2143899049885,38.6,19.3,346.29474210885996,0.0,0.0,0.0,74.8,37.4,251.5569668895311,10.0,5.0,89.35488264256306
2,43.4,11.7,128.66565410299782,124.4,34.1,274.7585582054379,113.2,37.3,225.54160597682912,0.0,0.0,0.0,160.4,42.8,293.21769342750326,22.8,6.4,116.36616677627075
3,68.2,12.4,140.32728483723747,201.8,38.7,321.43890901697614,156.6,21.7,301.19797970498325,0.0,0.0,0.0,246.6,43.1,296.20165842987944,36.8,7.0,125.59240904719731
4,94.4,13.1,145.33692519614374,281.0,39.6,283.44914279508345,193.8,18.6,188.82011748620462,0.0,0.0,0.0,333.6,43.5,292.31035353078227,49.6,6.4,115.63618088044731
5,121.0,13.3,146.03582139341307,361.6,40.3,335.6365300442009,227.2,16.7,252.37656688075444,0.0,0.0,0.0,419.8,43.1,280.0524405364376,62.2,6.3,113.2500520763047
6,147.2,13.1,141.04581416784453,441.4,39.9,293.64125422556106,262.0,17.4,213.11241405417158,0.0,0.0,0.0,507.8,44.0,308.73472771936554,75.4,6.6,119.11379161114908
7,172.8,12.8,137.10977039473107,521.0,39.8,314.7269065506895,292.0,15.0,229.3144955553102,0.0,0.0,0.0,593.0,42.6,282.4568689865982,87.8,6.2,111.52558461319761
8,200.2,13.7,143.18010302699105,597.4,38.2,306.78603500018767,318.4,13.2,191.1946153499483,0.0,0.0,0.0,681.2,44.1,301.6675420382506,100.2,6.2,111.85066992385437
9,225.4,12.6,130.68225051064053,678.8,40.7,303.2084626802137,347.6,14.6,234.24373924928292,0.0,0.0,0.0,769.2,44.0,318.5269510536866,114.8,7.3,131.7186037029543
10,251.2,12.9,134.6905342068193,756.8,39.0,312.6974490882287,376.0,14.2,187.15798894442833,0.0,0.0,0.0,855.0,42.9,278.44131361749487,128.4,6.8,122.38728810397578
11,277.6,13.2,141.42553540787438,837.4,40.3,318.7474118817222,403.0,13.5,225.6164627862288,0.0,0.0,0.0,945.0,45.0,316.5534884370552,141.6,6.6,118.82584998157402
12,302.8,12.6,137.98484309356914,920.6,41.6,314.1179155325366,434.2,15.6,202.3539067939869,0.0,0.0,0.0,1035.0,45.0,297.15791243678564,155.0,6.7,120.75220380285414
13,328.0,12.6,139.28062645769788,1000.6,40.0,311.70982197303346,470.2,18.0,238.73504410670898,0.0,0.0,0.0,1122.4,43.7,290.9023506937328,167.8,6.4,115.3112341645488
14,353.4,12.7,138.27691554854303,1083.2,41.3,320.94649709909265,498.8,14.3,213.50364805385001,0.0,0.0,0.0,1208.2,42.9,283.0828560873003,182.0,7.1,127.89740511843402
15,378.8,12.7,138.2388698253839,1166.2,41.5,311.70450635563583,530.8,16.0,215.4651378120468,0.0,0.0,0.0,1296.2,44.0,296.9669273758723,196.4,7.2,129.6567883829208
16,404.0,12.6,135.1912339491519,1251.6,42.7,336.11349990809396,564.4,16.8,227.0928598347416,0.0,0.0,0.0,1383.2,43.5,294.8829205982096,209.6,6.6,118.7275321639024
17,430.8,13.4,146.47622435187853,1335.0,41.7,310.54639156270474,596.6,16.1,215.6834772902339,0.0,0.0,0.0,1471.2,44.0,300.5092056619858,221.0,5.7,102.7633069026267
18,456.6,12.9,143.1567415475231,1416.8,40.9,307.88686412491467,627.0,15.2,224.53333506290735,0.0,0.0,0.0,1558.8,43.8,290.7719844218638,235.0,7.0,126.20114668072252
19,481.6,12.5,137.51105369526246,1496.2,39.7,310.30654309528524,658.8,15.9,214.69916525194378,0.0,0.0,0.0,1646.2,43.7,303.4591244133234,249.6,7.3,131.5082494681871
20,505.6,12.0,128.422056453209,1576.0,39.9,317.90821447693276,687.2,14.2,215.87902909233205,0.0,0.0,0.0,1734.0,43.9,303.18829789994334,263.2,6.8,122.48879521747259
21,530.6,12.5,136.28776175960678,1659.8,41.9,309.6356876267066,718.6,15.7,215.28401070372337,0.0,0.0,0.0,1821.0,43.5,298.97430022766775,276.4,6.6,118.86090437771205
22,555.8,12.6,136.3422126736464,1738.0,39.1,316.53219064405044,749.8,15.6,223.3405715901788,0.0,0.0,0.0,1910.8,44.9,302.2694220136174,289.4,6.5,117.12590761100618
23,582.2,13.2,142.9180546711284,1820.4,41.2,316.7104858187991,783.2,16.7,214.10963327755854,0.0,0.0,0.0,2002.2,45.7,308.7362420909457,303.0,6.8,122.35701765157559
24,609.0,13.4,143.45190646812173,1898.2,38.9,304.03735996940947,814.8,15.8,220.10050983978942,0.0,0.0,0.0,2088.2,43.0,273.8665624656041,316.6,6.8,122.59764233874297
25,635.6,13.3,143.20414780932234,1984.6,43.2,333.1096099011171,849.4,17.3,235.76623426982783,0.0,0.0,0.0,2175.0,43.4,298.4081910257779,329.6,6.5,117.00160864764104
26,662.2,13.3,144.70682253292043,2065.4,40.4,308.8147287723315,881.4,16.0,208.1580568133125,0.0,0.0,0.0,2262.2,43.6,321.059792784299,343.2,6.8,122.37516415246446
27,690.4,14.1,157.5939682487466,2140.8,37.7,286.23367066429387,912.8,15.7,228.92109961018187,0.0,0.0,0.0,2348.8,43.3,291.941392084364,356.4,6.6,119.06647466874144
28,717.0,13.3,143.0195500079631,2222.4,40.8,321.2549502506253,948.8,18.0,227.52869626624982,0.0,0.0,0.0,2434.4,42.8,293.6254141807401,369.2,6.4,115.17945659865175
29,743.6,13.3,147.81927673860918,2305.4,41.5,303.770355898555,981.8,16.5,224.11531091670432,0.0,0.0,0.0,2522.8,44.2,290.3978034041818,384.0,7.4,133.4121674818718
30,768.2,12.3,133.79235265677613,2383.38,38.99,317.55640288458176,1011.8,15.0,203.19284507324716,0.0,0.0,0.0,2611.6,44.4,281.37410974708905,396.6,6.3,113.41515079566884
