timestep,cdsqn_cumulative_active_nodes_mean,cdsqn_percent_activated_mean,cdsqn_reward_mean,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,random_cumulative_active_nodes_mean,random_percent_activated_mean,random_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,10.0,5.0,17.733024270308444,64.8,32.4,328.0202803300674,40.0,20.0,358.87421070492206,0.0,0.0,0.0,72.2,36.1,245.62873654589552,10.0,5.0,88.88755727729415
2,23.0,6.5,23.390022224671267,141.0,38.1,255.54598109842115,121.2,40.6,218.4800463861139,0.0,0.0,0.0,153.8,40.8,274.3374503973949,21.6,5.8,104.01571243918663
3,36.4,6.7,24.575125362194008,224.8,41.9,361.5036801199294,170.8,24.8,337.7474619606184,0.0,0.0,0.0,239.2,42.7,285.45799779357816,35.2,6.8,121.55127461605716
4,49.4,6.5,23.884616893431556,306.4,40.8,279.69902863294095,227.8,28.5,207.35952197682514,0.0,0.0,0.0,326.6,43.7,305.3325063637845,48.2,6.5,116.90497806020323
5,63.4,7.0,25.487254576307787,388.4,41.0,322.402273561791,269.0,20.6,291.5731524764571,0.0,0.0,0.0,417.0,45.2,308.01904845990373,60.6,6.2,111.07493215473451
6,76.0,6.3,23.19600151233528,471.8,41.7,303.5032010339703,309.2,20.1,199.52549023220115,0.0,0.0,0.0,506.8,44.9,309.9545192826128,72.6,6.0,107.65547801079927
7,90.2,7.1,25.956087097314697,554.2,41.2,317.74369518820606,342.2,16.5,251.330565747384,0.0,0.0,0.0,596.4,44.8,315.6368900820547,85.8,6.6,117.9929359366941
8,103.4,6.6,24.289508423246048,642.4,44.1,328.41609901548895,377.8,17.8,211.08660441090217,0.0,0.0,0.0,684.8,44.2,308.63361301116896,99.2,6.7,120.3886760744885
9,116.4,6.5,23.728142245380905,722.8,40.2,306.159208143543,406.4,14.3,231.47539385218505,0.0,0.0,0.0,771.8,43.5,320.91211252562795,112.2,6.5,116.55385635397177
10,129.0,6.3,23.108796730596154,806.8,42.0,329.73053390847673,437.6,15.6,197.9134520655924,0.0,0.0,0.0,862.8,45.5,322.22289895331875,124.4,6.1,109.47162398152193
11,141.4,6.2,22.520463298869398,891.8,42.5,315.63371248789747,468.0,15.2,236.78444110248674,0.0,0.0,0.0,948.8,43.0,278.63508027044116,137.6,6.6,118.195124444421
12,154.4,6.5,23.699762053172968,980.0,44.1,319.9891050587731,502.6,17.3,221.2623659497292,0.0,0.0,0.0,1035.6,43.4,299.09731792766155,150.4,6.4,114.88415532513342
13,168.0,6.8,24.87443840153061,1063.8,41.9,324.51593883665595,535.0,16.2,233.62081469570788,0.0,0.0,0.0,1122.0,43.2,305.542848922981,163.4,6.5,116.57197927392228
14,180.8,6.4,23.54577191593351,1145.2,40.7,317.16547636479487,568.4,16.7,220.47011754998636,0.0,0.0,0.0,1211.4,44.7,313.38154992499557,176.2,6.4,114.78675449820906
15,192.6,5.9,21.591585787821018,1226.8,40.8,302.20912615273767,598.2,14.9,210.24202598705514,0.0,0.0,0.0,1300.2,44.4,304.67345622665914,189.2,6.5,116.56381824075942
16,206.2,6.8,24.674686995994875,1307.6,40.4,309.33581391876055,627.6,14.7,218.06713367523713,0.0,0.0,0.0,1384.8,42.3,301.27939702198626,202.8,6.8,121.92799287240646
17,219.6,6.7,24.594644333417055,1390.4,41.4,312.56752208593065,656.0,14.2,210.22324674186223,0.0,0.0,0.0,1466.8,41.0,268.748364368123,215.4,6.3,113.07479558158255
18,233.2,6.8,24.93907201550072,1474.0,41.8,312.61912691672455,687.2,15.6,224.49572142631823,0.0,0.0,0.0,1551.6,42.4,273.47480683271726,227.4,6.0,107.43800297139316
19,247.0,6.9,25.29466528993337,1557.6,41.8,316.651682928228,723.0,17.9,233.7861425211057,0.0,0.0,0.0,1641.0,44.7,309.4543169203329,240.8,6.7,120.04536726976892
20,262.0,7.5,27.6000347599904,1636.6,39.5,308.78741148832995,757.2,17.1,223.25754651990542,0.0,0.0,0.0,1729.0,44.0,305.15286756061494,252.8,6.0,107.73158025815727
21,276.8,7.4,27.380478219754373,1720.2,41.8,326.39873869652877,790.8,16.8,231.87491686652066,0.0,0.0,0.0,1817.2,44.1,324.03845699459936,266.8,7.0,125.35981038346051
22,290.4,6.8,24.886989239434943,1802.0,40.9,295.50732802435175,827.0,18.1,221.7170448685638,0.0,0.0,0.0,1905.6,44.2,301.73797608798964,278.8,6.0,107.80338453496377
23,304.0,6.8,24.835805726929156,1886.0,42.0,329.5334620840297,857.6,15.3,217.58896334447869,0.0,0.0,0.0,1992.6,43.5,306.6650488367318,292.8,7.0,125.28731870365847
24,316.6,6.3,23.11461960143057,1968.4,41.2,300.3122448428079,886.4,14.4,218.22129619864813,0.0,0.0,0.0,2080.2,43.8,283.0190213998922,305.4,6.3,113.09824314642465
25,329.4,6.4,23.30883429960914,2051.6,41.6,346.02811704023304,915.4,14.5,212.8093249090901,0.0,0.0,0.0,2165.8,42.8,279.92389934606086,318.4,6.5,116.36979076619538
26,342.6,6.6,23.9660724943557,2134.6,41.5,302.817314245794,949.6,17.1,231.8411441173565,0.0,0.0,0.0,2252.4,43.3,290.18177477739795,331.4,6.5,116.68604143851694
27,356.2,6.8,24.95767204409278,2216.4,40.9,322.8522159525666,986.8,18.6,229.40655817766972,0.0,0.0,0.0,2341.4,44.5,287.2690808938004,345.2,6.9,123.54048875312202
28,369.6,6.7,24.5583770652594,2301.8,42.7,314.7807009588573,1022.2,17.7,225.80029747167865,0.0,0.0,0.0,2428.8,43.7,286.52728910054407,357.2,6.0,107.85380345591479
29,383.2,6.8,24.953488431458,2385.0,41.6,321.3472462699468,1062.4,20.1,251.09908214236822,0.0,0.0,0.0,2516.0,43.6,289.89137145517725,369.2,6.0,107.38363421154165
30,396.0,6.4,23.555778399402698,2468.4,41.7,312.15737818974657,1103.6,20.6,227.8358363430202,0.0,0.0,0.0,2600.2,42.1,285.00081214793005,381.8,6.3,112.93367528458984
