timestep,cdsqn_cumulative_active_nodes_mean,cdsqn_percent_activated_mean,cdsqn_reward_mean,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,random_cumulative_active_nodes_mean,random_percent_activated_mean,random_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,10.0,5.0,16.800454479480923,80.0,40.0,418.5640726498145,38.8,19.4,351.36624669409025,0.0,0.0,0.0,75.4,37.7,263.287093967552,10.0,5.0,88.97896873272897
2,21.6,5.8,20.999661922322684,170.2,45.1,274.9385338091904,129.4,45.3,260.39618657935546,0.0,0.0,0.0,163.0,43.8,307.4176572647586,22.2,6.1,108.79231854736594
3,32.8,5.6,19.16434924657691,252.6,41.2,350.9644908928084,182.4,26.5,335.50474418944845,0.0,0.0,0.0,247.0,42.0,263.70839774864635,35.0,6.4,114.85341183869475
4,44.2,5.7,20.41644885856101,337.2,42.3,302.2574636878689,230.0,23.8,208.40151190507163,0.0,0.0,0.0,336.8,44.9,305.8545945676924,48.4,6.7,120.533672673045
5,55.4,5.6,19.28324639030315,424.8,43.8,342.27268835588603,264.8,17.4,270.3054689318053,0.0,0.0,0.0,426.2,44.7,316.350679200569,61.2,6.4,115.26769702970356
6,67.2,5.9,21.037431335414837,507.2,41.2,303.65228505903565,310.6,22.9,230.07016829492454,0.0,0.0,0.0,513.6,43.7,301.0434016649789,73.8,6.3,112.97521685164817
7,78.6,5.7,19.742139892346508,591.0,41.9,336.23995601091593,344.6,17.0,234.75054847311299,0.0,0.0,0.0,598.6,42.5,297.29923772297036,87.2,6.7,120.12082495310212
8,89.8,5.6,19.86688727295017,678.2,43.6,324.113814188856,377.8,16.6,207.29265140789113,0.0,0.0,0.0,684.2,42.8,288.20166572069195,100.2,6.5,117.02806739819407
9,102.6,6.4,22.264136365525484,760.6,41.2,322.6483261362369,415.8,19.0,263.57940656316214,0.0,0.0,0.0,767.2,41.5,284.7161772634946,113.4,6.6,118.21756569633503
10,116.0,6.7,23.75971401538178,844.4,41.9,310.445494080556,455.4,19.8,208.99904635948064,0.0,0.0,0.0,854.2,43.5,312.7232258154013,125.8,6.2,111.59769952882226
11,129.4,6.7,23.395143816432604,928.2,41.9,327.820287896597,488.6,16.6,245.5844171498514,0.0,0.0,0.0,938.6,42.2,293.10188214633195,138.0,6.1,109.11014646062337
12,141.2,5.9,20.82786610812111,1013.6,42.7,310.79249995073906,518.0,14.7,198.90404624306353,0.0,0.0,0.0,1026.4,43.9,304.6228123963895,151.0,6.5,116.47709032384336
13,152.8,5.8,20.219852767829018,1095.2,40.8,322.01683757085243,548.2,15.1,237.0488957104111,0.0,0.0,0.0,1111.8,42.7,294.18008655106047,163.0,6.0,107.72684187271578
14,165.0,6.1,21.56032967634534,1179.6,42.2,312.4508173396373,584.2,18.0,216.8058917074181,0.0,0.0,0.0,1197.0,42.6,312.69058109233424,174.6,5.8,104.0688286418508
15,178.0,6.5,22.732439554288423,1264.6,42.5,337.8060867151373,619.6,17.7,246.47444422347795,0.0,0.0,0.0,1286.6,44.8,296.1565132492562,187.8,6.6,118.23287202915434
16,190.2,6.1,21.505402474976965,1352.2,43.8,320.18852456345144,658.6,19.5,224.21000556491265,0.0,0.0,0.0,1374.6,44.0,303.71143411018704,201.6,6.9,123.94535387089805
17,202.4,6.1,21.38451169688697,1442.8,45.3,338.18242357588343,688.0,14.7,215.88541472531372,0.0,0.0,0.0,1460.0,42.7,296.87153109169526,214.0,6.2,111.48124438285753
18,214.6,6.1,21.47517978045446,1528.6,42.9,321.3361132060092,717.8,14.9,226.42246820037585,0.0,0.0,0.0,1545.6,42.8,283.0471630725855,228.0,7.0,125.52017041698257
19,227.0,6.2,21.724412285519566,1615.4,43.4,346.00942834106905,750.0,16.1,211.84518780314403,0.0,0.0,0.0,1633.8,44.1,301.23679608715315,240.2,6.1,109.89547129796958
20,239.2,6.1,21.532100616186593,1702.8,43.7,318.91478378574567,781.8,15.9,234.88064688878728,0.0,0.0,0.0,1718.2,42.2,306.4447812890158,253.0,6.4,115.01414026054407
21,251.8,6.3,22.111457077434594,1785.6,41.4,306.6515396522506,814.6,16.4,221.230019572832,0.0,0.0,0.0,1806.0,43.9,279.96485932652706,266.0,6.5,116.70438422138035
22,263.2,5.7,20.02907201744517,1867.8,41.1,323.6741724832459,846.2,15.8,233.26612741644658,0.0,0.0,0.0,1894.6,44.3,293.7049750828086,278.8,6.4,114.93678911674213
23,275.0,5.9,20.68027718882148,1948.4,40.3,308.49178155994866,883.4,18.6,232.80662255447373,0.0,0.0,0.0,1980.8,43.1,274.9514498589786,292.0,6.6,118.5708338075743
24,288.4,6.7,23.54027638595383,2033.2,42.4,332.6368377545444,915.4,16.0,215.68903386611856,0.0,0.0,0.0,2066.6,42.9,282.6884335812373,304.4,6.2,111.34660796194163
25,301.8,6.7,23.568968161527224,2112.8,39.8,304.85383698672655,946.8,15.7,225.3438047784512,0.0,0.0,0.0,2153.8,43.6,292.52018959192196,317.8,6.7,120.1909513607563
26,314.0,6.1,21.39554807224019,2195.4,41.3,312.99332606304347,977.0,15.1,216.52775511367318,0.0,0.0,0.0,2239.2,42.7,282.0330492142683,331.2,6.7,120.25402390295203
27,326.4,6.2,21.684779904277484,2276.6,40.6,320.75788928588986,1002.4,12.7,205.9648577540589,0.0,0.0,0.0,2326.8,43.8,318.16376911680237,343.6,6.2,111.39666850290794
28,337.2,5.4,19.10230314552422,2359.8,41.6,308.93886110868925,1031.8,14.7,224.40213637637044,0.0,0.0,0.0,2414.0,43.6,296.8864475690693,356.4,6.4,114.77256776140094
29,349.2,6.0,20.936925746242423,2443.8,42.0,335.6282606395034,1063.6,15.9,223.2312176130074,0.0,0.0,0.0,2505.6,45.8,297.00729110762376,369.2,6.4,115.04745699762516
30,361.8,6.3,22.313606252372484,2523.8,40.0,298.34303739917885,1098.6,17.5,238.91191804911287,0.0,0.0,0.0,2592.0,43.2,297.5764928850525,381.4,6.1,109.3517189597665
