timestep,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,graph_cumulative_active_nodes_mean,graph_percent_activated_mean,graph_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,76.56,37.90099009900992,113.40836544187324,80.56,39.88118811881189,120.47692438535849,81.48,40.336633663366335,120.69182200152773,76.22,37.73267326732675,113.21299661913768,80.38,39.79207920792079,119.32208501755429
2,199.24,60.73267326732675,181.8151189312101,206.06,62.12871287128713,186.21848545617874,207.24,62.25742574257426,186.63814504031947,197.92,60.24752475247526,180.61278364854311,206.2,62.28712871287128,186.83622591299462
3,347.12,73.2079207920792,219.8436915179284,355.22,73.84158415841584,221.76742204116144,353.12,72.21782178217819,217.08658368261763,340.08,70.37623762376238,211.21133033808093,353.06,72.70297029702974,218.3601906467073
4,505.04,78.17821782178217,234.84124051469578,514.7,78.95049504950494,236.9453971578093,509.16,77.24752475247524,231.96097315060592,493.12,75.7623762376238,227.2619247312285,513.14,79.24752475247524,237.8457793741126
5,666.86,80.10891089108911,240.25001104149388,678.86,81.26732673267324,244.03080451960406,670.42,79.83168316831686,240.10504936333203,651.76,78.53465346534652,235.33824314224833,677.62,81.42574257425741,244.02428857533727
6,831.72,81.61386138613862,244.60104313850306,846.34,82.9108910891089,248.86794993524225,834.88,81.41584158415843,244.7172754866791,812.6,79.62376237623762,239.06934541164753,843.42,82.07920792079207,246.34208012644388
7,996.88,81.76237623762376,245.22611910638634,1014.74,83.36633663366337,250.65173624746527,1001.38,82.42574257425746,247.8786576031924,974.82,80.3069306930693,240.90180477441052,1010.88,82.9009900990099,248.64412391774155
8,1164.28,82.87128712871286,248.64369574183013,1184.02,83.80198019801979,251.7248789314834,1168.44,82.7029702970297,248.8592536090783,1137.48,80.52475247524751,241.4703681172774,1179.04,83.24752475247524,249.77274005579162
9,1331.7,82.88118811881188,248.45736202244785,1353.96,84.12871287128714,252.46918510180834,1335.74,82.8217821782178,248.90935129277258,1301.2,81.04950495049505,242.91834320001334,1347.86,83.57425742574259,250.88195154821776
10,1500.16,83.39603960396038,250.3788653597986,1522.64,83.50495049504948,250.77655305708518,1503.82,83.20792079207922,249.9519888624828,1464.16,80.67326732673267,241.9707704759873,1515.0,82.74257425742577,248.13454137816373
