timestep,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,graph_cumulative_active_nodes_mean,graph_percent_activated_mean,graph_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,65.42,32.38613861386139,100.17597454883037,63.42,31.3960396039604,97.31267287623483,66.72,33.02970297029703,102.9521286506381,51.28,25.386138613861384,78.40549351483614,61.68,30.534653465346537,93.45623136855815
2,179.16,56.306930693069305,173.89751859818819,171.58,53.54455445544554,165.3612553003696,178.7,55.43564356435644,171.7764226132763,147.14,47.45544554455444,145.9025377016723,171.04,54.13861386138615,166.36609981108515
3,319.3,69.37623762376238,213.834144173275,308.88,67.97029702970295,209.85155107396224,316.98,68.45544554455448,211.924100853386,270.26,60.95049504950492,187.5675492044117,308.64,68.1188118811881,209.64568659596625
4,473.74,76.45544554455444,235.9694401114818,460.18,74.9009900990099,230.4084590903985,469.48,75.4950495049505,233.45407195907472,410.72,69.53465346534655,214.0122313007288,460.48,75.16831683168319,231.54373740686754
5,634.38,79.52475247524754,245.4603856957305,619.44,78.84158415841584,243.11654034340052,628.82,78.88118811881186,244.00298851712873,557.9,72.86138613861387,224.3753350969613,620.48,79.20792079207921,244.01605143758977
6,797.86,80.93069306930694,249.8071734146563,784.38,81.65346534653467,251.43791226043,791.72,80.64356435643563,249.31575774632455,710.24,75.4158415841584,232.65701224153497,785.76,81.82178217821782,251.81208521330748
7,963.72,82.1089108910891,253.1434846818668,951.14,82.55445544554455,254.30379968135617,956.66,81.65346534653463,252.65451383680292,866.44,77.32673267326732,238.51356442068806,952.64,82.61386138613861,254.63008193937824
8,1129.2,81.92079207920793,252.92979597887006,1117.9,82.55445544554455,254.34482379218767,1120.56,81.13861386138613,251.3066643374345,1022.16,77.08910891089108,238.02632127488073,1120.82,83.25742574257428,256.5729557526278
9,1296.4,82.77227722772278,255.66206847267017,1284.34,82.3960396039604,254.08067451081556,1286.5,82.14851485148516,254.18888934927026,1179.76,78.01980198019801,240.55924312495534,1290.4,83.95049504950495,258.3882313637295
10,1464.56,83.24752475247524,256.81068599559006,1451.66,82.83168316831681,255.51363642298682,1452.54,82.1980198019802,254.4631369272496,1336.54,77.61386138613862,239.52671835197546,1459.74,83.83168316831683,258.4895511056048
11,1632.06,82.92079207920791,255.5943499364696,1620.02,83.34653465346533,256.79202048031084,1618.54,82.17821782178218,254.27179102389965,1494.6,78.24752475247524,241.52816840718486,1628.22,83.40594059405937,257.7496483363424
12,1798.0,82.14851485148515,253.49713499219573,1788.48,83.39603960396038,257.1594464880819,1784.96,82.38613861386139,255.11601838618165,1652.5,78.16831683168317,241.24239001965424,1798.0,84.04950495049506,259.19826945579916
13,1966.56,83.44554455445547,257.33332658495146,1956.16,83.00990099009901,255.74143899605258,1950.8,82.09900990099011,254.0853214531484,1809.82,77.88118811881188,240.27511459243036,1968.96,84.63366336633668,260.79495159441467
