timestep,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,graph_cumulative_active_nodes_mean,graph_percent_activated_mean,graph_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,57.4,28.41584158415842,86.78385778652947,64.16,31.762376237623766,96.02141928957428,58.08,28.752475247524764,87.26952371568956,52.14,25.81188118811881,78.21736825137803,60.6,30.0,90.85708817622535
2,152.2,46.930693069306955,142.95770623283434,165.72,50.27722772277229,152.07807936692765,154.8,47.88118811881188,145.6061816182932,139.24,43.11881188118813,130.63645914873237,158.26,48.34653465346534,146.19369113628102
3,271.12,58.871287128712865,178.60021245484404,289.9,61.475247524752476,186.22726881048297,271.92,57.98019801980198,176.7749126586956,246.16,52.930693069306926,160.67661968240088,277.68,59.11881188118812,178.9000158150697
4,402.78,65.17821782178221,198.18783321124357,426.22,67.4851485148515,205.04245160287826,400.66,63.73267326732674,194.20801666753567,365.58,59.118811881188094,179.42847559550174,407.26,64.14851485148515,194.4006282630528
5,540.7,68.2772277227723,207.58566798150025,569.78,71.06930693069305,215.66325029706343,535.98,66.990099009901,204.16208519861465,491.34,62.25742574257424,188.97271209184498,542.5,66.95049504950495,203.20736720286837
6,684.82,71.34653465346534,216.7840807553583,717.04,72.9009900990099,221.19357791869635,677.9,70.25742574257424,213.88394065458803,621.94,64.65346534653465,196.25359991760695,683.34,69.72277227722772,211.60648643425372
7,830.44,72.08910891089108,218.86058048094688,864.82,73.15841584158414,222.15559148357627,822.3,71.48514851485147,217.8071549512204,754.84,65.79207920792082,199.28626811669957,828.98,72.0990099009901,218.91226652114844
8,976.72,72.41584158415843,220.05237552045128,1013.76,73.73267326732673,223.63875925901212,968.54,72.39603960396039,220.51318745160842,889.84,66.83168316831681,202.48048798658107,974.82,72.1980198019802,219.65684447362136
9,1123.28,72.55445544554456,220.70338394028227,1164.78,74.76237623762377,226.84962549793494,1114.92,72.46534653465345,220.8033935432585,1026.18,67.49504950495049,204.35531281292992,1121.32,72.52475247524754,220.53880869062968
10,1271.36,73.30693069306932,222.6491580598721,1317.68,75.69306930693071,229.34573890633683,1263.48,73.54455445544554,223.7651926628527,1164.46,68.45544554455446,207.3143341476673,1268.7,72.96039603960395,221.59025616358576
11,1420.18,73.67326732673268,223.6968154472634,1470.26,75.53465346534652,229.2004218186088,1413.38,74.20792079207921,226.23786652154288,1303.26,68.7128712871287,208.50613488725222,1416.04,72.94059405940595,221.66523729256326
