timestep,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,graph_cumulative_active_nodes_mean,graph_percent_activated_mean,graph_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,96.54,47.792079207920786,141.55515989479548,95.9,47.475247524752476,140.72237555890658,96.9,47.97029702970296,143.74690869649942,82.56,40.87128712871287,120.8376158625337,96.84,47.94059405940596,141.14022429913194
2,228.38,65.26732673267328,192.9015001801139,226.34,64.57425742574257,191.22519889858688,229.68,65.73267326732676,196.74656512555967,193.7,55.01980198019803,162.4388101890356,232.14,66.98019801980196,197.59322382442843
3,377.54,73.84158415841584,218.14162342610797,374.56,73.37623762376235,217.5189925451466,379.3,74.06930693069306,221.1543933584754,318.76,61.91089108910891,183.17767944435764,381.98,74.1782178217822,219.09378115706403
4,536.66,78.77227722772278,233.1209371810267,531.06,77.47524752475246,229.7581744918833,536.06,77.60396039603962,231.34379458470406,450.34,65.13861386138616,192.57915049545275,541.5,78.97029702970298,233.31897521561766
5,700.86,81.2871287128713,240.6844811789741,692.0,79.67326732673266,235.79002132387325,696.34,79.34653465346534,235.88146076848219,587.2,67.75247524752473,200.25893574119294,704.3,80.59405940594061,238.45981875742268
6,865.42,81.46534653465345,241.3045823150314,855.14,80.76237623762377,239.07336426913074,857.62,79.84158415841586,237.4928838026566,726.76,69.0891089108911,204.29327681974146,869.84,81.95049504950497,242.1617996425291
7,1030.14,81.5445544554455,241.3184095781835,1020.22,81.72277227722772,241.58330899478472,1020.0,80.38613861386139,238.80728851867013,866.7,69.27722772277227,205.0286692715819,1035.1,81.81188118811879,241.8439620159148
8,1195.76,81.990099009901,242.527137323256,1188.18,83.14851485148512,245.85925768808116,1182.74,80.56435643564356,239.04066535408364,1006.54,69.2277227722772,204.8769573812072,1199.76,81.51485148514853,240.8417396282088
9,1361.06,81.83168316831684,242.1933205029402,1356.3,83.22772277227723,245.84259956915005,1347.14,81.38613861386138,241.02367182374564,1148.38,70.2178217821782,208.32322620831374,1363.4,81.009900990099,238.42775245772177
10,1527.04,82.16831683168317,242.92604685445986,1523.34,82.69306930693068,244.56209904371218,1511.68,81.45544554455444,241.59110293317076,1290.1,70.15841584158416,208.18454653039913,1528.86,81.9108910891089,242.09353664510598
11,1692.78,82.04950495049506,242.71766026559936,1691.8,83.39603960396042,246.62064402117315,1676.06,81.37623762376238,241.09654092373265,1434.42,71.44554455445544,211.87658520778518,1694.24,81.87128712871286,241.8815722203174
12,1858.2,81.89108910891088,242.17052578413185,1858.24,82.3960396039604,243.5728966982644,1840.84,81.57425742574257,242.36797165703837,1575.8,69.99009900990099,207.24687543694668,1861.04,82.57425742574256,244.23765311377255
13,2024.92,82.53465346534652,244.05839798086433,2023.98,82.04950495049506,242.3541317003973,2004.68,81.10891089108912,240.30952473712244,1717.34,70.06930693069306,207.47476307676737,2027.58,82.44554455445547,243.84785932964968
14,2192.2,82.81188118811879,244.85162792167012,2191.66,83.009900990099,245.39277693900993,2169.92,81.80198019801978,242.4800735266156,1859.08,70.16831683168316,207.66254033163767,2194.18,82.47524752475249,243.37138904836823
15,2359.52,82.83168316831683,244.94309986557607,2358.3,82.49504950495046,243.947884119255,2334.86,81.65346534653465,242.1711349950657,2003.56,71.52475247524751,211.80942107825717,2360.02,82.0990099009901,242.8704475188618
16,2524.96,81.9009900990099,242.48187530612336,2525.3,82.67326732673266,244.35387317303167,2499.64,81.57425742574259,241.6872976751561,2147.46,71.23762376237623,211.27175368963563,2526.1,82.21782178217822,243.08555446878393
17,2691.2,82.29702970297032,243.51805125242947,2692.16,82.6039603960396,244.63559947503202,2664.08,81.4059405940594,241.11775258165744,2289.38,70.25742574257427,207.80983485320652,2691.42,81.84158415841584,242.05605595154367
18,2857.74,82.44554455445547,243.85426773308882,2858.58,82.38613861386139,243.48902548111218,2830.5,82.38613861386136,244.06426804503892,2432.56,70.88118811881189,209.69875200348625,2856.84,81.89108910891088,242.22303064677712
19,3023.72,82.16831683168319,243.05396490460015,3026.26,83.009900990099,245.24787204684458,2995.16,81.51485148514851,241.61924178647263,2575.62,70.82178217821783,209.87848506999103,3022.6,82.05940594059406,242.9146803507206
20,3189.7,82.16831683168317,243.06159006321664,3193.48,82.78217821782178,244.5399374175996,3159.12,81.16831683168314,240.3555532695183,2718.5,70.73267326732676,210.06502792953017,3188.5,82.12871287128712,243.02627095756088
21,3355.4,82.02970297029704,242.30190378655928,3361.74,83.29702970297029,246.59359298156713,3324.02,81.6336633663366,241.86055903664325,2861.22,70.65346534653465,209.6693177817616,3354.4,82.12871287128712,242.48504934810856
22,3521.0,81.98019801980199,242.10877163227707,3528.8,82.70297029702968,244.7145534497264,3488.66,81.50495049504951,241.8350709138951,3004.64,71.00000000000001,210.35099984482736,3519.36,81.66336633663364,241.253882989186
23,3687.78,82.56435643564355,244.12432215895976,3694.8,82.17821782178218,243.1471478678057,3654.9,82.2970297029703,243.97948854699783,3147.48,70.7128712871287,209.82881320752728,3684.8,81.90099009900987,242.41373454229978
24,3852.18,81.38613861386138,240.76406488680234,3860.62,82.08910891089108,242.84315103188354,3821.2,82.3267326732673,244.20561561696334,3290.06,70.5841584158416,209.015263649253,3851.18,82.36633663366337,243.49797051817285
25,4017.7,81.94059405940594,242.4429015683953,4027.62,82.6732673267327,244.38989325581858,3987.36,82.25742574257426,243.46507046763105,3432.58,70.55445544554455,209.01477378552826,4018.4,82.78217821782178,245.0856476553602
26,4183.64,82.14851485148515,242.96432988715753,4195.76,83.23762376237626,245.88127932548622,4152.66,81.83168316831683,242.4824503192292,3574.54,70.2772277227723,208.04340525111803,4185.1,82.52475247524754,243.95384598186502
27,4349.2,81.96039603960395,242.6172029863331,4363.0,82.79207920792079,244.818670911048,4318.0,81.85148514851485,242.3404750762005,3715.34,69.70297029702971,206.25634226397622,4351.08,82.16831683168316,243.07073513139963
28,4514.88,82.01980198019803,242.50912824767417,4529.52,82.43564356435644,243.7185701727149,4482.6,81.4851485148515,241.03350222588307,3856.98,70.11881188118814,207.2529608645079,4517.9,82.5841584158416,243.99056194799488
29,4682.36,82.9108910891089,245.57544223090096,4696.34,82.58415841584157,244.42338313640786,4647.46,81.61386138613861,241.83975598616908,3999.32,70.46534653465346,208.7342303050223,4684.84,82.64356435643563,244.27277311130737
30,4848.74,82.36633663366337,243.48014494937124,4863.8,82.90099009900992,245.02081261676526,4812.74,81.8217821782178,242.84876258818022,4140.16,69.7227722772277,206.4619031581864,4852.12,82.81188118811882,244.66080625785344
