timestep,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,graph_cumulative_active_nodes_mean,graph_percent_activated_mean,graph_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,96.94,47.990099009900995,143.36697881449402,99.1,49.05940594059406,146.45498288449437,100.28,49.64356435643565,149.74694003556675,86.64,42.891089108910904,128.62074950067515,96.3,47.673267326732656,142.7292198634423
2,227.68,64.72277227722772,193.75814976328024,234.26,66.9108910891089,201.3392216654485,232.78,65.59405940594061,198.7232919510635,201.84,57.02970297029703,171.12498419547828,226.1,64.25742574257428,191.79557755687264
3,375.02,72.94059405940592,218.10027368048083,385.38,74.81188118811882,224.22869162483346,382.1,73.92079207920794,223.06817177358116,328.5,62.70297029702971,187.58654283749314,370.96,71.71287128712872,213.3913368493557
4,530.82,77.12871287128715,230.4207955991146,543.4,78.22772277227722,233.93099985996378,539.74,78.03960396039604,234.98278146294763,461.04,65.61386138613861,196.1067855241172,523.96,75.74257425742573,225.68411220968628
5,689.64,78.62376237623761,235.92562849362326,704.9,79.95049504950495,239.06038937129728,700.84,79.75247524752474,239.53487632016083,598.18,67.8910891089109,203.02123479027884,682.14,78.30693069306929,233.79351664347215
6,849.5,79.13861386138613,236.74672736138706,868.38,80.93069306930694,241.98148037151827,861.88,79.72277227722772,239.60654135114527,737.88,69.15841584158416,206.51737486462335,843.18,79.72277227722775,237.9192938008987
7,1010.92,79.91089108910893,239.1531046033548,1033.72,81.85148514851485,244.83124180746586,1023.98,80.24752475247524,241.03564628519717,878.32,69.52475247524754,208.20000350203077,1005.76,80.48514851485149,240.7355096730927
8,1172.64,80.05940594059406,239.82916571221895,1198.12,81.38613861386139,243.45844763167298,1186.88,80.64356435643563,241.8917408356729,1019.76,70.01980198019801,209.46345507171634,1168.74,80.6831683168317,241.08590463365556
9,1336.46,81.09900990099011,242.86811682636372,1363.48,81.86138613861385,244.98292300941353,1349.9,80.7029702970297,242.08803543270645,1161.24,70.03960396039604,209.57045509785357,1332.24,80.94059405940592,242.2861245442095
10,1501.04,81.47524752475249,243.74563732894669,1527.98,81.43564356435644,243.6933825905162,1512.38,80.43564356435645,241.39326972296732,1302.18,69.77227722772277,208.9467537491521,1495.24,80.69306930693067,241.20318996649942
11,1664.58,80.96039603960398,242.5715067981098,1692.64,81.51485148514853,244.1406553436508,1675.44,80.72277227722772,242.05190612453367,1444.18,70.2970297029703,210.1068309216929,1658.14,80.6435643564356,241.0633624291042
