timestep,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,graph_cumulative_active_nodes_mean,graph_percent_activated_mean,graph_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
11,1655.96,80.85148514851484,245.67049033808328,1666.18,81.25742574257423,246.89698168688574,1655.42,80.67326732673267,246.17555737042304,1410.1,68.98019801980196,210.56459090054668,1658.04,80.21782178217822,243.5589900954825
12,1819.04,80.73267326732672,245.42200838814463,1830.08,81.13861386138612,246.9802567628686,1817.08,80.02970297029702,244.57337919498167,1548.54,68.53465346534654,208.8366213267249,1819.88,80.11881188118811,243.3805270287524
13,1982.94,81.13861386138612,246.42973636961196,1993.88,81.08910891089107,247.0335858110006,1980.58,80.94059405940594,246.88669751581892,1687.52,68.80198019801978,209.8844169372062,1982.44,80.47524752475248,244.32601065442665
14,2146.26,80.85148514851487,245.93880378442708,2156.32,80.4158415841584,244.15877352129763,2142.3,80.05940594059405,243.86887945481584,1826.4,68.75247524752476,209.33829774766468,2144.88,80.41584158415841,244.1849642524741
15,2308.02,80.07920792079207,243.11387695571432,2319.52,80.79207920792079,245.67382653636614,2304.76,80.42574257425746,244.94056582999036,1965.94,69.07920792079209,210.19164138004805,2307.36,80.43564356435641,244.3284341091795
16,2470.88,80.62376237623765,245.23556207987593,2482.36,80.61386138613864,245.06999630961454,2465.24,79.44554455445545,241.94391314164096,2106.36,69.5148514851485,211.56456219938417,2469.58,80.3069306930693,244.09418610602899
17,2630.98,79.25742574257427,240.8195365815357,2644.9,80.46534653465349,244.80178042087195,2626.58,79.87128712871288,243.71225247410283,2245.66,68.96039603960398,209.9892660987876,2632.78,80.79207920792078,245.41827605151906
18,2791.38,79.40594059405939,241.34894831162777,2805.96,79.73267326732673,242.37975813694942,2787.86,79.84158415841583,243.85479531171507,2386.32,69.63366336633662,212.11073408660727,2795.04,80.32673267326732,243.91857785457734
19,2951.56,79.29702970297028,240.409466098076,2968.74,80.5841584158416,244.96840110692312,2949.34,79.94059405940595,243.967577696939,2527.02,69.65346534653463,212.16942315790632,2958.08,80.7128712871287,244.50035667600426
20,3113.66,80.24752475247527,243.83551794210797,3131.84,80.74257425742574,245.38348856325428,3111.0,80.02970297029705,244.30139938242945,2666.54,69.06930693069309,210.43997596712686,3119.62,79.97029702970298,242.57931623754652
21,3276.1,80.41584158415841,244.5289781681594,3293.32,79.94059405940592,242.80737645155415,3271.34,79.37623762376238,242.3816426172281,2807.28,69.67326732673268,212.39374557171996,3281.32,80.04950495049506,242.9800548506622
22,3438.6,80.44554455445547,244.30428984185554,3456.18,80.62376237623762,245.01065785983337,3432.88,79.97029702970299,243.98855621067875,2947.0,69.16831683168317,210.85577390640498,3442.58,79.83168316831683,242.97910442309364
23,3601.44,80.61386138613862,244.8913071331101,3620.68,81.43564356435644,247.69531918001852,3595.64,80.57425742574259,245.8399912607487,3088.08,69.84158415841584,212.77165444618046,3604.48,80.14851485148517,243.25376241127705
24,3763.78,80.36633663366338,244.3021064172625,3785.58,81.63366336633663,248.54757986737124,3758.46,80.60396039603961,245.65142575356975,3227.64,69.08910891089108,209.99269733033046,3766.84,80.37623762376236,243.99179886052406
25,3925.18,79.90099009900989,243.31774250167044,3950.32,81.55445544554455,248.12807319891672,3921.28,80.6039603960396,245.907321256799,3366.84,68.91089108910892,209.95271404558534,3929.8,80.67326732673267,245.44567272360368
26,4086.88,80.04950495049508,243.43416271932836,4114.48,81.26732673267327,246.3587054733733,4084.24,80.67326732673264,246.0587676206407,3505.18,68.4851485148515,208.54009991659316,4093.22,80.9009900990099,245.75560380329446
27,4248.98,80.24752475247527,244.09011111244524,4277.98,80.94059405940592,245.80035236651824,4245.46,79.81188118811882,243.14355744384773,3645.06,69.24752475247524,211.02609847692293,4255.16,80.16831683168317,243.5230940089315
28,4410.7,80.05940594059408,243.47384509936532,4442.48,81.43564356435641,247.08992349217385,4406.98,79.96039603960398,244.07269133493776,3785.7,69.62376237623762,212.54109746446287,4418.54,80.88118811881188,245.65210203514505
29,4571.46,79.58415841584156,242.10271549271877,4606.62,81.25742574257426,246.87477033531476,4569.96,80.68316831683168,246.0169987444932,3927.22,70.05940594059406,213.38347493659072,4582.78,81.30693069306932,247.02668985823055
30,4733.94,80.43564356435643,244.5660740556034,4771.08,81.41584158415843,247.3580371662594,4730.62,79.53465346534652,242.61976829339304,4069.88,70.62376237623762,214.7894335749132,4745.24,80.42574257425743,244.24067681981006
