timestep,cdsqn_cumulative_active_nodes_mean,cdsqn_percent_activated_mean,cdsqn_reward_mean,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,random_cumulative_active_nodes_mean,random_percent_activated_mean,random_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,94.96666666666667,5.000877654906092,474.19071802563906,129.66666666666666,6.828155169387397,719.5139085095743,137.76666666666668,7.254695453747586,748.7224039660744,9.033333333333333,0.47568895910128134,48.43406757283959,55.96666666666667,2.9471651746533265,306.70810076349915,83.3,4.386519220642445,463.30891236157373
2,260.03333333333336,8.692294189924523,840.1584563519536,337.4,10.939090749517293,1155.8607440850692,346.73333333333335,11.004037212568019,1149.1092648751103,42.0,1.7360014042478498,179.41673994131767,165.2,5.752150254519924,606.932726789033,233.56666666666666,7.912936633315782,828.3314814885205
3,477.3333333333333,11.442864665613483,1135.4034401234578,574.8333333333334,12.503071792171317,1313.7625480426223,591.9666666666667,12.913814288221868,1349.1964114406478,114.53333333333333,3.819554151307705,399.910358402762,324.06666666666666,8.365806564858698,880.8341174696812,430.93333333333334,10.393189397928738,1085.8470484707937
4,717.1,12.625943479024047,1264.985139478503,834.6666666666666,13.68263998595752,1445.1909101817294,852.6,13.724767421449885,1433.8190013840017,217.26666666666668,5.409864841144464,560.4034985745126,516.6333333333333,10.140424784974545,1058.5380509858226,659.1333333333333,12.016850974196945,1260.3772998975617
5,981.7,13.933649289099526,1418.3975415200928,1099.4,13.940670528348255,1464.7985948337039,1116.2333333333333,13.882745304546253,1451.5315499976182,345.9,6.773740565209759,706.4014769300095,742.8666666666667,11.913287695278218,1249.8837267416268,901.2333333333333,12.748815165876774,1333.168590807293
6,1248.3666666666666,14.042478497454798,1415.853891258127,1371.0333333333333,14.304019659469896,1502.031760122666,1385.2666666666667,14.167105494119717,1488.0955886420502,495.23333333333335,7.8637879585746875,835.2908310874808,994.8666666666667,13.270142180094789,1382.6213451925007,1149.0,13.04721783394769,1373.552578460987
7,1512.4666666666667,13.907319641916793,1403.8470975138664,1644.4,14.39529576970335,1508.7458108543394,1655.5666666666666,14.23380726698262,1483.3119475498343,662.5,8.808144637528525,916.646609007581,1243.6666666666667,13.101632438125332,1368.5577494142524,1392.3333333333333,12.813761628927503,1347.6893344746097
8,1780.4,14.109180270317712,1424.639800095701,1915.2,14.260136914165347,1501.7013091986387,1932.9666666666667,14.60768825697736,1537.573747429992,846.3666666666667,9.682288923995085,1005.6087151893286,1496.3666666666666,13.307003686150603,1395.9222432469098,1640.8666666666666,13.087589959627872,1382.6901596633206
9,2046.2333333333333,13.998595752150258,1407.7019806411888,2191.8333333333335,14.567316131297172,1538.9324600035027,2198.9333333333334,14.005616991398984,1464.1681145624962,1041.6,10.280849569949094,1079.3822011649936,1752.7333333333333,13.500087765490608,1410.2958599761723,1894.9666666666667,13.380726698262244,1393.4802474009218
10,2314.5,14.126733368439526,1420.1517756647713,2458.6,14.047744426891345,1480.0840624915772,2472.233333333333,14.39178515007899,1513.1466200326865,1250.7666666666667,11.01456907144111,1147.7869778023987,2012.2333333333333,13.6650868878357,1422.971082594375,2153.6,13.619448832718975,1425.5090729939272
11,2583.266666666667,14.153063015622257,1425.4705600611344,2726.0666666666666,14.084605932947165,1472.486866892504,2742.0666666666666,14.209232929612076,1480.5102980988925,1464.3333333333333,11.246269966649114,1169.0020077987601,2269.266666666667,13.53519396173425,1406.9506734264771,2412.1666666666665,13.615938213094608,1414.6965979175684
