timestep,cdsqn_cumulative_active_nodes_mean,cdsqn_percent_activated_mean,cdsqn_reward_mean,dqn_cumulative_active_nodes_mean,dqn_percent_activated_mean,dqn_reward_mean,hillclimb_cumulative_active_nodes_mean,hillclimb_percent_activated_mean,hillclimb_reward_mean,none_cumulative_active_nodes_mean,none_percent_activated_mean,none_reward_mean,random_cumulative_active_nodes_mean,random_percent_activated_mean,random_reward_mean,whittle_cumulative_active_nodes_mean,whittle_percent_activated_mean,whittle_reward_mean
1,38.1,2.006319115323855,148.01929007665402,115.0,6.055818852027385,649.3411101052903,136.0,7.161664033701948,756.8906609642421,10.666666666666666,0.5616991398981921,59.381014865035596,62.3,3.280674038967878,350.07161701565485,88.46666666666667,4.658592241530629,499.8658061964798
2,112.6,3.9231174302264344,341.1704247401882,306.1666666666667,10.066701772862912,1065.8771896831288,339.2,10.70036861506056,1140.3281053141686,46.166666666666664,1.8694049499736705,197.76903220190212,177.73333333333332,6.078637879585746,645.9314259314474,235.46666666666667,7.740916271721958,826.728659191199
3,222.0,5.760926803580832,525.1869451370763,530.3333333333334,11.804458486922943,1261.4823309902686,580.6333333333333,12.71370896963314,1356.277279934989,108.93333333333334,3.305248376338423,350.58474499042666,345.43333333333334,8.830963665086887,947.207320031666,436.53333333333336,10.588028787080917,1126.932887655658
4,367.0,7.6355976829910475,718.6537261285522,772.1,12.731262067754956,1357.1124322062963,831.9,13.231525364226785,1413.3560830282242,204.23333333333332,5.01843075302791,538.2553179520779,549.0333333333333,10.72143233280674,1139.4298603368263,667.7666666666667,12.176584167105496,1287.1428365582246
5,549.5333333333333,9.612076531507808,927.9612430998437,1024.3666666666666,13.284184658592242,1409.3020732047144,1095.1,13.859926276987888,1494.8461121394896,324.6333333333333,6.340179041600842,681.4378875343843,764.3333333333334,11.337546076882571,1206.9830700748355,919.5,13.25609970159733,1402.6845323189605
6,755.1,10.824995611725472,1069.3209294778585,1284.6333333333334,13.705459013515885,1464.4190953630034,1363.4333333333334,14.130243988063892,1511.8580661910175,471.76666666666665,7.747937510970687,817.5648743306979,1001.8,12.504827101983498,1331.4616693011355,1182.3666666666666,13.842373178866069,1484.5945113242192
7,977.1,11.690363349131122,1161.986224796482,1543.9666666666667,13.656310338774796,1452.0455080783438,1631.4,14.110935580129892,1513.7946709278185,636.4,8.669475162366156,914.0227384187152,1244.5,12.780410742496048,1367.1106971545523,1442.7,13.70896963314025,1465.1677333241742
8,1200.3666666666666,11.757065121994032,1161.8430034129387,1808.4666666666667,13.928383359662979,1483.924950762092,1895.6,13.912585571353342,1487.52905623597,815.3333333333334,9.422503071792173,1001.6440444948298,1490.3666666666666,12.947165174653328,1389.701766923976,1701.3666666666666,13.621204142531159,1449.1576235025157
9,1434.8,12.345093909074953,1216.4180578655375,2073.8,13.972266104967527,1481.8694447278688,2159.0,13.87045813586098,1495.077613834411,1008.6333333333333,10.179041600842545,1081.2934349970458,1741.0333333333333,13.199929787607513,1411.2364632161239,1964.3,13.845883798490439,1477.9754153709578
10,1674.0,12.596103212216958,1247.1962128479704,2338.5333333333333,13.940670528348253,1482.0144008052098,2427.4,14.133754607688257,1505.0927334525861,1212.8,10.751272599613833,1144.322841108151,1996.8666666666666,13.4720028084957,1429.0086940231145,2221.866666666667,13.563278918729155,1447.9981945983534
11,1922.7,13.09636650868878,1310.6801714447033,2601.3333333333335,13.838862559241704,1487.757348948945,2698.7,14.28646656134808,1532.3021584155601,1426.6,11.258557135334389,1204.1726730658831,2248.6,13.256099701597334,1403.019872473181,2472.633333333333,13.205195717044056,1407.9559649705943
